number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
1,1,Pi,1,-0.72019,-0.85704,-0.38503,-0.56076,-0.41098,-0.82829,-0.40927,-0.17583,-0.30236,-0.26606,-0.51068,-0.80127,-0.17483,-0.06281,0.61228,-0.16533,-0.32308,0.5189,-0.55194,0.098224,-0.72019,-0.99014,-0.97746,-0.98105,-0.30464,-0.2823,-0.92712,-0.24107,-0.71934,-0.42877,0.38363,0.11498,-0.17571,-0.07776,-0.1625,-0.075021,0.76292,0.1018,1,-0.13912,-0.99576,-0.94582,-0.9498,-0.19059,-0.73221,-0.99934,-0.45206,-0.8304,-0.50297,-0.6864,-0.31332,-0.83731,-0.72243,-0.50877,-0.76665,-0.46598,-0.68424,-0.61384,-0.21189,-0.6437
2,1,Pi,2,-0.35386,0.34648,-0.2004,-0.037725,-0.47101,-0.23767,-0.066521,-0.66268,-0.81139,0.21266,-0.23395,-0.76081,-0.69159,-0.57369,-0.65314,-0.2843,-0.72035,-0.69713,-0.82909,-0.60958,-0.35386,-0.97722,-0.80642,-0.8207,-0.77542,-0.39388,-0.66531,-0.26526,-0.049529,-0.54189,-0.21537,-0.47932,-0.29698,-0.4439,-0.8955,-0.0068818,-0.076627,-0.19053,-0.81688,-0.48137,0.3083,-0.51212,-0.96238,-0.79154,-0.25646,-0.66575,-0.51703,-0.32208,-0.8591,-0.63691,-0.79392,-0.46934,-0.75181,-0.41511,-0.60837,-0.54945,-0.44834,-0.3901,-0.22917,-0.33218
3,1,Pi,3,-0.87654,-0.79924,-0.71985,-0.47732,-0.45789,-0.32725,-0.61679,-0.5598,0.10605,-0.84213,-0.40312,-0.64268,-0.81516,-0.48613,-0.57444,-0.44372,-0.82421,-0.34428,-0.84178,-0.55142,-0.87654,-0.8474,-0.84114,-0.74573,-0.88645,-0.58546,-0.8918,-0.79738,-0.79241,-0.68346,-0.62437,0.84043,-0.24217,-0.18255,1,-0.38906,-0.37715,0.12417,0.24157,0.45007,-0.99131,-0.92739,-0.86075,-0.93642,-0.22012,-0.91736,-0.36693,-0.94491,-0.74329,-0.69661,-0.88353,-0.82752,-0.63884,-0.32126,-0.82274,0.19414,-0.57376,-0.65891,-0.064335,-0.59474
4,1,Pi,4,0.087998,-0.37714,-0.27981,-0.27797,-0.59886,-0.54696,-0.53424,-0.77922,-0.50868,-0.38388,-0.77303,-0.67167,-0.34415,-0.8279,-0.45712,-0.40976,-0.61809,-0.39986,-0.67204,-0.29482,0.087998,-0.81524,-0.74834,0.24772,0.14849,0.20944,-0.093171,0.22945,0.48188,-0.28078,0.31518,0.10133,-0.46901,-0.38761,0.18812,-0.26839,0.57488,0.51676,0.096761,-0.36945,-0.73026,-0.93604,-0.97017,-0.9798,-0.75719,0.15708,-0.82277,-0.74198,-0.76188,1,-0.78984,-0.48412,-0.74014,-0.89143,-0.64162,0.18579,-0.551,-0.27927,-0.57636,-0.86536
5,1,Pi,5,-0.68266,-0.87329,-0.6343,-0.23545,-0.15972,-0.26239,-0.22556,0.40193,0.57471,1,1,0.27647,-0.10945,-0.12069,0.16747,0.16826,-0.45507,0.8653,-0.31141,0.3342,-0.68266,-0.59174,-0.30896,-0.68507,-0.42735,-0.39843,-0.50208,-0.81047,-0.49728,-0.32743,0.17951,-0.018124,-0.50337,0.2697,-0.61755,2.32e-05,0.41729,0.06541,-0.35816,0.19672,-0.90684,-0.98592,-0.73195,-0.84975,0.91852,-0.53884,-0.69674,-0.86141,-0.13819,-0.33234,-0.78193,-0.3786,-0.44065,-0.3601,-0.56927,0.22432,-0.42671,-0.33468,-0.43941,-0.34178
6,1,Pi,6,-0.93811,-0.16346,-0.70491,-0.40129,-0.37365,-0.5354,-0.6741,-0.22815,-0.63879,-0.30171,0.36352,-0.50908,-0.55073,-0.6805,-0.089777,-0.43908,-0.21442,-0.30232,-0.7282,-0.13189,-0.93811,-0.38584,-0.65447,-0.52741,-0.2726,-0.3528,-0.25046,0.42492,-0.72117,-0.1232,0.2467,0.31823,-0.26969,0.16075,0.15143,0.46797,-0.4275,0.21451,0.2927,-0.53194,-0.98636,-0.95415,-0.93796,-0.66965,-0.94156,-0.96471,-0.65229,-0.81676,-0.79014,-0.89052,-0.4317,-0.81842,-0.7945,-0.73424,-0.71883,-0.58412,-0.85741,-0.47007,-0.23901,-0.27553
7,1,Pi,7,-0.96295,-0.56098,-0.79762,-0.92376,-0.8509,-0.046672,-0.53496,-0.80314,-0.1062,-0.25637,-0.39292,-0.49019,-0.61905,-0.70514,-0.058047,-0.17526,-0.64636,0.022474,-0.66631,-0.48812,-0.96295,-0.99873,-0.56108,-0.56932,0.17674,0.24119,0.27885,0.3478,0.20645,-0.76572,0.0912,0.066951,-0.12004,0.021532,0.028175,0.16685,0.9093,0.1072,0.45085,0.57827,-0.99474,-0.9508,-0.95318,-0.99126,-0.70627,-0.46215,-0.71114,-0.89709,-0.67897,-0.75724,-0.49833,-0.8727,-0.5075,-0.87383,-0.75279,0.093765,-0.91063,-0.4684,-0.17997,-0.59618
8,1,Pi,8,-0.95874,-0.90009,-0.90632,-0.59326,-0.78007,-0.36323,-0.44965,-0.49528,-0.48219,0.64717,-0.084205,-0.36802,-0.13912,-0.4494,0.54055,-0.32127,-0.614,-0.0053816,-0.7379,-0.30222,-0.95874,-0.9987,-0.73586,-0.88402,-0.80878,-0.82453,-0.53668,-0.69555,-0.65776,-0.82726,-0.56566,-0.90037,-0.73202,-0.90377,-0.5571,-0.70316,-0.92764,-0.75594,-0.80759,-0.75364,-0.96391,-0.96389,-0.96158,-0.81875,-0.72436,-0.93887,-0.42074,-0.87982,-0.45269,-0.81572,-0.66078,-0.65113,-0.6536,-0.86925,-0.82281,-0.22944,-0.79747,-0.74274,-0.021691,-0.10972
9,1,Pi,9,-0.53018,-0.48019,-0.77963,-0.77707,-0.64107,-0.58766,-0.39998,-0.71207,-0.15964,0.70988,-0.16263,-0.49301,-0.59013,-0.60953,-0.16426,-0.20286,-0.17858,0.22214,-0.71124,-0.49436,-0.53018,-0.20096,-0.18843,-0.31297,-0.3709,-0.41231,-0.93417,-0.54877,-0.37823,-0.88994,-0.38064,-0.21511,-0.87621,-0.67539,-0.86431,-0.91251,-0.74783,-0.83826,-0.74794,-0.67446,0.23806,-0.7167,-0.66373,-0.9404,-0.42181,-0.65612,-0.33621,-0.76311,-0.063869,-0.35659,0.21102,-0.67047,-0.42395,-0.41762,-0.6363,-0.31156,0.034433,-0.28031,-0.1711,-0.080632
10,1,Pi,10,0.10033,-0.086803,0.34642,-0.30843,0.34221,0.20855,-0.011942,-0.045703,0.55699,0.21303,0.97829,-0.52857,0.021209,-0.047631,0.031749,0.84138,-0.25929,1,-0.13972,-0.076082,0.10033,1,-0.55947,-0.52157,-0.86196,0.38821,-0.62306,-0.7176,0.38473,-0.63118,0.3964,-0.70367,0.10323,-0.57969,0.0045585,-0.08437,0.61267,-0.46558,-0.51205,-0.1198,-0.83656,-0.91257,-0.58786,-0.87467,-0.42025,-0.87411,-0.19025,-0.79835,-0.45084,-0.57306,-0.50976,-0.5607,-0.43073,-0.70295,-0.62443,-0.65211,-0.51887,-0.68303,-0.26418,0.0033481
11,1,Pi,11,-0.0729,-0.54234,-0.46111,-0.30348,-0.80985,-0.47312,-0.2965,-0.27944,0.13246,-0.060586,0.11167,-0.29917,-0.44596,-0.63371,0.8255,0.60049,-0.41318,0.081862,-0.65582,1,-0.0729,-0.96832,1,1,-0.85788,-0.76598,-0.72151,-0.74563,-0.59446,-0.63666,-0.58652,-0.16758,-0.24905,-0.22282,-0.20583,-0.13149,-0.54789,-0.5234,-0.46036,-0.36137,-0.26689,-0.86639,-0.84355,-0.81208,0.27915,1,-0.49952,-0.34883,0.39402,-0.42609,-0.53492,-0.44554,-0.39355,-0.40741,-0.49962,0.2725,-0.39786,-0.2139,-0.38765,-0.40458
12,1,Pi,12,-0.58803,-0.22948,-0.88488,-0.70889,-0.67058,-0.46086,-0.43414,-0.08252,-0.23344,-0.093413,0.034328,-0.48266,-0.40015,-0.51391,0.22058,-0.25701,-0.58618,-0.20789,-0.52543,-0.38899,-0.58803,-0.71933,-0.67537,-0.68356,-0.074237,-0.055816,-0.066739,-0.060648,-0.42404,-0.11269,-0.11363,-0.10525,-0.1981,-0.18066,-0.1567,-0.21874,1,-0.21414,-0.52448,0.94166,-0.98777,-0.74081,-0.94221,-0.88947,-0.80982,-0.64882,-0.68999,-0.87688,-0.40313,0.02096,-0.55563,-0.80179,-0.62609,-0.8036,-0.89463,-0.74209,-0.67026,-0.82087,-0.67005,-0.76922
13,1,Pi,13,-0.99327,-0.63667,-0.47421,0.68929,1,1,0.46757,1,-0.30116,0.17143,-0.23579,1,1,1,-0.12773,0.29319,1,-0.16603,1,-0.24584,-0.99327,-0.17577,-0.21098,0.41941,-0.26821,0.90391,-0.11562,0.92945,0.27455,0.17043,1,0.17662,0.42749,-0.5068,-0.18483,0.11846,0.6356,0.28691,0.034871,-0.40892,-0.99966,-0.89371,-0.79496,-0.51387,0.039664,-0.52613,-0.481,-0.61257,-0.42709,-0.82813,-0.72194,-0.73096,-0.74869,-0.75148,-0.75934,-0.24865,-0.73725,-0.33677,0.78548,-0.59782
14,1,Pi,14,-0.38412,0.46137,0.26384,-0.57387,-0.69818,-0.50826,-0.37352,-0.43084,0.73911,0.055898,-0.11315,-0.66412,-0.73934,-0.84272,0.0059687,-0.44057,-0.52069,-0.39865,-0.70425,-0.28478,-0.38412,-0.97632,-0.97246,-0.83388,-0.88049,-0.81784,-0.68779,-0.74339,-0.55994,-0.73833,-0.73824,0.018566,-0.26556,-0.68903,-0.47805,-0.53609,-0.42564,1,-0.41857,-0.30404,-0.5756,-0.75172,0.22855,-0.23774,-0.53696,-0.68005,-0.42504,-0.7749,-0.56921,-0.61502,-0.51061,-0.48259,-0.83263,-0.6056,0.76316,-0.19465,-0.77577,-0.21327,0.07517,-0.33403
15,1,Pi,15,-0.058176,0.2587,-0.54282,-0.27285,-0.63739,-0.28739,-0.1568,-0.030094,-0.35909,0.13153,-0.39083,-0.11452,-0.51386,-0.80189,-0.01169,-0.18131,-0.36773,0.75713,-0.7664,-0.48774,-0.058176,-0.82137,-0.68407,-0.6356,-0.59467,-0.79346,-0.81843,-0.58081,-0.69285,-0.19197,-0.35765,-0.59699,-0.80481,-0.75396,-0.84306,-0.67236,-0.67723,-0.8539,-0.60059,-0.69889,-0.15507,-0.66499,-0.60433,-0.83614,-0.27517,-0.11226,0.19298,-0.70342,0.89833,-0.24816,-0.71505,-0.013899,1,-0.6726,-0.6144,-0.09746,-0.30628,-0.36358,0.84914,-0.64581
16,1,Pi,16,0.31437,0.027169,-0.69475,-0.57177,0.71466,0.65709,0.22717,-0.4828,0.81352,0.13203,-0.078983,-0.5876,-0.11285,-0.29213,-0.38468,0.096282,-0.13928,0.10944,-0.57026,0.43308,0.31437,-0.74326,-0.88788,-0.8888,-0.95555,-0.79749,-0.87255,-0.73387,-0.27948,-0.38787,-0.30163,-0.55535,-0.76005,-0.58054,-0.42614,-0.33014,-0.39178,-0.70826,-0.55434,-0.087288,-0.82238,-0.79905,-0.75944,-0.60041,0.30939,0.30269,-0.079685,-0.46717,0.24098,-0.42875,-0.14747,-0.59422,0.19417,-0.31753,-0.55124,-0.085865,-0.20222,-0.1526,-0.35332,-0.090806
17,1,Pi,17,-0.97521,-0.59143,-0.7967,-0.24063,-0.34769,0.1303,0.48948,0.0085245,-0.17813,-0.58533,-0.24448,-0.5721,-0.66333,-0.75945,0.1295,-0.11678,-0.46208,0.14745,-0.66408,-0.57487,-0.97521,-0.99913,-0.98319,-0.85623,-1,-0.96904,-0.80787,-0.44295,-0.037544,-0.74969,-0.70519,-0.65177,-0.69013,-0.68824,-0.68442,-0.71396,-0.74044,-0.33463,-0.32391,-0.73628,-0.99961,-0.99777,-0.86654,-0.83226,-0.61778,-0.7651,-0.56103,-0.57713,-0.014093,-0.28076,-0.73071,-0.89569,-0.70193,-0.843,-0.86914,-0.56657,-0.76186,-0.8669,-0.56498,-0.86358
18,1,Pi,18,-0.8662,-0.58288,-0.38513,-0.32453,-0.64972,-0.95863,-0.23171,-0.79488,-0.70677,-0.22102,-0.831,-0.57361,-0.6964,-0.66574,-0.07886,0.22049,-0.57102,-0.1431,-0.61616,-0.085179,-0.8662,-0.99571,-0.98241,-0.98423,-0.97541,-0.9226,-0.89275,-0.85893,-0.7261,-0.77105,-0.18967,-0.61902,-0.74156,-0.43383,-0.31998,-0.85342,-0.11778,-0.29527,-0.78272,-0.39398,-1,-0.82082,-0.8537,-0.88352,-0.92456,-0.92387,-0.74715,-0.86009,-0.80289,-0.21105,-0.63513,-0.8257,-0.62465,-0.83812,-0.80392,-0.37993,-0.85424,-0.312,-0.17795,-0.27363
19,1,Pi,19,-0.60542,-0.57745,-0.48447,-0.77112,-0.83246,-0.65865,-0.50454,-0.88421,-0.51005,-0.33512,-0.62423,-0.74458,-0.82318,-0.79801,-0.27095,0.13013,-0.60002,-0.62538,-0.78003,-0.26045,-0.60542,-0.98696,0.12152,-0.86066,-0.97079,-0.97241,-0.95873,-0.90516,-0.82001,-0.8836,-0.92288,-0.95449,-0.83216,-0.82507,-0.90501,-0.71859,-0.79952,-0.74989,-0.6899,-0.80393,-0.99466,-0.97714,-0.62876,-0.9886,-0.48442,-0.67743,-0.91363,-0.90041,-0.80062,-0.85774,-0.5638,-0.57623,-0.65917,-0.94117,-0.8491,-0.7638,-0.94192,-0.69529,-0.59608,-0.57025
20,1,Pi,20,-0.27365,-0.92939,-0.46096,-0.90696,-0.16312,-0.64851,-0.39524,-0.53391,-0.37618,-0.20624,-0.56038,-0.65181,-0.4143,-0.54772,0.013109,0.012831,-0.56041,-0.47439,-0.79871,-0.48849,-0.27365,-0.97573,-0.96922,-0.72482,-0.80705,-0.84276,-0.88188,-0.51498,-0.48878,-0.41728,0.066061,-0.11363,-0.54546,-0.33267,-0.43777,-0.40914,0.32678,-0.49755,-0.5744,-0.34261,-0.9738,-0.99504,-0.97148,-0.99213,-0.71845,-0.88021,-0.86915,-0.93025,-0.99599,-0.94769,-0.86906,-0.95186,-0.89649,-0.92161,-0.99487,-0.71592,-0.86143,-0.59787,-0.83983,-0.54326
21,1,Pi,21,-0.36662,-0.24139,-0.9498,-0.83017,-0.90527,-0.91461,-0.040756,-0.35716,-0.28923,-0.24731,-0.24067,-0.61646,-0.34814,-0.67853,-0.18736,-0.53884,-0.64959,-0.30767,-0.75908,-0.30785,-0.36662,-0.24766,-0.89083,-0.45417,-0.53461,-0.62894,-0.53763,-0.58827,-0.41189,-0.73745,-0.79397,-0.80608,-0.77604,-0.67125,-0.83921,-0.81891,-0.62859,-0.31081,-0.7539,-0.69284,-0.79223,-0.8634,-0.97675,-0.98852,-0.83031,-0.79837,-0.54111,-0.67058,-0.54169,-0.46931,-0.66826,-0.69657,-0.67332,-0.87259,-0.96902,-0.78626,-0.8171,-0.86959,-0.91485,-0.88438
22,1,Pi,22,-0.59654,-0.53521,-0.45576,-0.4934,-0.6292,-0.3181,-0.58325,-0.25087,-0.46794,-0.14451,-0.31762,-0.84952,-0.090091,-0.6739,0.11494,-0.55861,-0.62441,-0.28309,-0.70104,-0.32743,-0.59654,-0.98602,-0.95074,-0.69649,-0.80011,-0.60265,-0.68759,-0.56525,-0.55453,-0.74695,-0.66242,-0.56424,-0.70361,-0.49906,-0.74339,-0.49568,-0.60242,-0.74967,-0.75954,-0.219,-0.94128,-0.98999,-0.93484,-0.95395,-0.8209,-0.77419,-0.52673,-0.54538,-0.84327,-0.54248,-0.30085,-0.74072,-0.78986,-0.17709,-0.84262,-0.46373,-0.86867,0.085696,-0.41893,-0.2732
23,2,E7,1,-0.64732,-0.5416,-0.66224,-0.35993,-0.79754,-0.18485,-0.88643,-0.77358,-0.56517,0.089885,-0.56454,-0.82831,-0.51498,-0.50252,-0.42906,-0.55724,-0.71267,-0.59748,-0.89603,-0.57681,-0.64732,-0.94548,-0.96138,-0.94661,-0.97225,-0.99768,-0.93884,-0.89878,-0.052243,-0.93562,-0.95796,-0.96006,-0.97916,-0.9514,-0.9267,-0.68455,-0.054162,-0.64921,-0.92993,-0.58044,-0.79352,-0.90967,-0.77911,-0.629,-0.31519,-0.80474,-0.62302,-0.58093,-0.34809,-0.61219,-0.80301,-0.55236,-0.75164,-0.81245,-0.74164,-0.57319,-0.50822,-0.55617,-0.75663,-0.23109
24,2,E7,2,-0.43797,-0.53474,1,0.39597,-0.56454,-0.8668,0.43202,-0.63088,1,0.70231,-0.41416,-0.51376,0.0020928,-0.50404,-0.25579,-0.19454,-0.68386,-0.23736,-0.84821,-0.29588,-0.43797,-0.94261,-0.93642,-0.91934,-0.97651,-0.84262,-0.9035,-0.93299,-0.82406,-0.89583,-0.82656,-0.86549,-0.7458,-0.75153,-0.82539,-0.82034,-0.89499,-0.83613,-0.89115,-0.8037,-0.98949,-0.99045,-0.58255,-0.9136,-0.89194,-0.37249,-0.94363,-0.88893,-0.86403,-0.86205,-0.65522,-0.75544,-0.47336,-0.78214,-0.76125,-0.44323,-0.67709,-0.58167,-0.1239,-0.51302
25,2,E7,3,-0.040562,-0.47559,-0.30348,-0.72406,-0.7576,-0.29385,-0.59108,-0.61482,-0.533,-0.16596,-0.61448,-0.8571,-0.6889,-0.7591,-0.39362,-0.24354,-0.57846,-0.7364,-0.79573,-0.57906,-0.040562,-0.81712,-0.82725,-0.79794,-0.75915,-0.75682,-0.85313,-0.74431,-0.33359,-0.78869,-0.61585,-0.56907,-0.72281,-0.59635,-0.80431,-0.71589,-0.27985,-0.73036,-0.32754,-0.53369,-0.62641,-0.93096,-0.67067,-0.94338,-0.47683,-0.84508,-0.64451,-0.78744,-0.71901,-0.90678,-0.62332,-0.9011,-0.94247,-0.93083,-0.92984,-0.84441,-0.87581,-0.71013,-0.69307,-0.68503
26,2,E7,4,-0.99827,-0.6149,-0.89582,-0.77684,-0.62907,-0.65973,-0.6639,-0.43615,-0.64946,-0.70049,-0.52295,-0.87028,-0.88067,-0.83853,-0.25044,-0.8311,-0.86282,-0.85454,-0.85365,-0.67676,-0.99827,-0.88674,-0.90855,-0.8792,-0.90095,-0.39259,-0.7792,-0.46752,-0.60816,-0.39948,-0.067304,-0.41959,-0.34352,-0.88171,-0.61101,-0.6668,-0.55771,-0.093627,-0.3182,-0.11908,-0.99906,-0.94089,-0.9063,-0.97707,-0.94502,-0.96466,-0.74568,-0.97088,-0.91457,-0.79555,-0.70215,-0.96795,-0.91118,-0.90101,-0.97847,-0.9275,-0.86676,-0.85488,-0.89933,-0.78551
27,2,E7,5,-0.99844,-0.88226,-0.85257,-0.72799,-0.70002,-0.63245,-0.60288,-0.71909,-0.61394,-0.86231,-0.44016,-0.73485,-0.85907,-0.68983,-0.48887,-0.51312,-0.70875,-0.69626,-0.89447,-0.57867,-0.99844,-0.97499,-0.97938,-0.90492,-0.80594,-0.89976,-0.88922,-0.87941,-0.16874,-0.22838,-0.5705,-0.1578,-0.24145,-0.61941,-0.77486,0.40999,0.76893,0.6361,-0.36596,0.15441,-0.99955,-0.90651,-0.97614,-0.94142,0.90299,-0.64005,-0.71357,-0.83786,-0.28478,-0.86622,-0.8413,-0.41125,-0.85525,-0.73644,-0.85845,-0.4017,-0.74124,-0.36716,-0.5741,-0.67163
28,2,E7,6,-0.9671,-0.96243,-0.87135,-0.66582,-0.77561,-0.43575,-0.39365,-0.61097,-0.58329,-0.43149,-0.39604,-0.80514,-0.77096,-0.70251,-0.56076,-0.7938,-0.77523,-0.56699,-0.82453,-0.76896,-0.9671,-0.68359,-0.75739,-0.85875,-0.53566,-0.84245,-0.56217,-0.5934,-0.60919,-0.45259,-0.58491,-0.38563,-0.73904,-0.26177,-0.38846,0.12653,-0.084663,-0.25092,-0.56274,-0.2614,-0.98671,-0.99499,-0.91735,-0.89611,-0.88449,-0.5339,-0.27739,-0.8408,-0.54924,-0.77248,-0.71289,-0.87762,-0.81038,-0.85211,-0.68259,-0.32261,-0.6436,-0.54389,-0.67187,-0.22574
29,2,E7,7,-0.98675,-0.94194,-0.95655,-0.96042,-0.99138,-0.88606,-0.83922,-0.90423,-0.88438,-0.88913,-0.89664,-0.97604,-0.95376,-0.96059,-0.91442,-0.90228,-0.95619,-0.97868,-1,-0.98678,-0.98675,-0.99821,-0.99668,-0.95765,-0.94854,-0.98431,-0.98583,-0.86157,-0.81635,-0.86868,-0.87585,-0.96057,-0.98587,-0.84168,-0.92995,-0.84831,-0.80166,-0.92166,-0.84411,-0.93571,-0.9991,-0.99392,-0.99436,-0.98899,-0.98188,-0.89654,-0.97169,-0.98674,-0.98742,-0.9829,-0.93704,-0.93825,-0.89749,-0.93777,-0.93171,-0.96322,-0.9982,-0.98518,-0.89714,-0.96051
30,2,E7,8,-0.99296,-0.91746,-0.98666,-0.96909,-0.94049,-0.88927,-0.91292,-0.98647,-0.92765,-0.97934,-0.95276,-0.97935,-0.95111,-0.97985,-0.92266,-0.96345,-0.98143,-0.91407,-0.989,-0.90466,-0.99296,-0.98991,-0.9958,-0.996,-0.9895,-0.98684,-0.99168,-0.95294,-0.98828,-0.98261,-0.97677,-0.95431,-0.8626,-0.97875,-0.94311,-0.87351,-0.97136,-0.97208,-0.95533,-0.79942,-0.99599,-0.98334,-0.99551,-0.98304,-0.83267,-0.96172,-0.85618,-0.98728,-0.92215,-0.97976,-0.93386,-0.93409,-0.96917,-0.99578,-0.96413,-0.9265,-0.94384,-0.87073,-0.94181,-0.99418
31,2,E7,9,-0.92681,-0.86425,-0.92986,-0.92506,-0.96434,-0.85849,-0.87658,-0.92444,-0.89491,-0.90182,-0.97308,-0.97009,-0.99671,-0.95766,-0.96164,-0.96979,-0.99699,-0.95121,-0.98652,-0.91228,-0.92681,-0.99504,-0.99197,-0.9933,-0.9907,-0.96066,-0.99604,-0.95019,-0.9765,-0.94797,-0.98043,-0.90391,-0.95431,-0.95839,-0.97432,-0.96237,-0.99235,-0.94226,-0.981,-0.97004,-0.97262,-0.97908,-0.94179,-0.96241,-0.97379,-0.93001,-0.93692,-0.99285,-0.91535,-0.87953,-0.96501,-0.92861,-0.94759,-0.99022,-0.97967,-0.83217,-0.79543,-0.91881,-0.90022,-0.94942
32,2,E7,10,-0.99163,-0.89346,-0.95796,-0.92396,-0.97398,-0.88731,-0.83592,-0.93991,-0.92434,-0.96689,-0.92687,-0.94642,-0.90724,-0.95597,-0.85744,-0.982,-0.9323,-0.98227,-0.98837,-0.93701,-0.99163,-0.98724,-0.99496,-0.99294,-0.99537,-0.98438,-0.98509,-0.99049,-0.97262,-0.97066,-0.98622,-0.99513,-0.97965,-0.95497,-0.9656,-0.8504,-0.9436,-0.94951,-0.95302,-0.96365,-0.99737,-0.95141,-0.96436,-0.97214,-0.95474,-0.89493,-0.93163,-0.97597,-0.863,-0.8298,-0.90187,-0.91037,-0.93624,-0.95606,-0.93413,-0.94558,-0.99008,-0.92941,-0.8797,-0.84547
33,2,E7,11,-0.87647,-0.8735,-0.89194,-0.95578,-0.95728,-0.89246,-0.94945,-0.93258,-0.91918,-0.82866,-0.95271,-0.9364,-0.88575,-0.90083,-0.92902,-1,-0.99479,-0.89798,-0.97703,-0.849,-0.87647,-0.98447,-0.99748,-0.997,-0.99486,-0.98697,-0.99423,-0.99598,-0.94612,-0.97923,-0.95367,-0.92763,-0.98239,-0.88811,-0.97691,-0.97448,-0.91954,-0.85834,-0.98071,-0.8756,-0.97754,-0.99446,-0.89074,-0.9643,-0.87095,-0.92203,-0.97452,-0.96369,-0.96328,-0.75837,-0.93314,-0.91557,-0.85396,-0.92603,-0.97021,-0.86834,-0.88422,-0.91537,-0.95668,-0.8377
34,2,E7,12,-0.99253,-0.88124,-0.95955,-0.99817,-0.91085,-0.91732,-0.91342,-0.94824,-0.901,-0.80907,-0.92716,-0.87183,-0.94951,-0.98888,-0.81296,-0.82113,-0.9299,-0.93622,-0.98337,-0.91272,-0.99253,-0.98729,-0.99573,-0.99863,-0.99467,-0.99111,-0.98504,-0.99159,-0.9685,-0.96532,-0.98558,-0.98693,-0.99884,-0.96763,-0.96696,-0.94757,-0.98363,-0.95267,-0.95558,-0.95847,-0.99938,-0.98241,-1,-0.96589,-0.94252,-0.82767,-0.98716,-0.97609,-0.93793,-0.98142,-0.96976,-0.98126,-0.98633,-0.8877,-0.95467,-0.97589,-0.98753,-0.97254,-0.92664,-0.92747
35,2,E7,13,-0.97424,-0.88359,-0.94152,-0.96482,-0.92848,-0.88129,-0.88253,-0.85684,-0.86071,-0.84849,-0.8927,-0.94374,-0.94559,-0.99841,-0.88029,-0.85541,-0.92343,-0.93168,-0.96741,-0.89177,-0.97424,-0.98618,-0.99406,-0.99659,-0.98967,-0.98706,-0.97016,-0.9925,-0.99116,-0.98229,-0.95478,-0.97395,-0.98908,-0.98938,-0.97911,-0.98465,-0.98946,-0.96617,-1,-0.96232,-0.99211,-0.99344,-0.98175,-0.98339,-0.80575,-0.8793,-0.93478,-0.97731,-0.97808,-0.9724,-0.96805,-0.97748,-0.92024,-0.95505,-0.98471,-0.74006,-0.96151,-0.86378,-0.92698,-0.93859
36,2,E7,14,-0.91768,-0.88903,-0.97207,-0.95009,-0.94017,-0.86151,-0.89333,-0.99041,-0.96104,-0.92792,-0.94018,-0.95607,-0.94525,-0.96806,-0.80891,-0.9228,-0.97534,-0.91137,-0.98814,-0.91664,-0.91768,-0.98292,-0.99699,-0.99642,-0.99633,-0.9905,-0.98871,-0.98875,-0.99826,-0.94338,-0.98511,-0.98352,-1,-0.98735,-0.99284,-0.99287,-0.96874,-0.99033,-0.97071,-0.96203,-0.93778,-0.94509,-0.91513,-0.9797,-0.89175,-0.88822,-0.99218,-0.97283,-0.97513,-0.94863,-0.95249,-0.97351,-0.97827,-0.98521,-0.98988,-0.88127,-0.98705,-0.98585,-0.96276,-0.937
37,2,E7,15,-0.95721,-0.89713,-0.95273,-0.97853,-0.9553,-0.88186,-0.95123,-0.95869,-0.91784,-0.82364,-0.8761,-0.99173,-0.91862,-0.95205,-0.88675,-0.9484,-0.95877,-0.97525,-0.96829,-0.89201,-0.95721,-0.98764,-0.99425,-0.99819,-0.99663,-0.99041,-0.99537,-0.98529,-0.96654,-0.97302,-0.96685,-0.98496,-0.9875,-0.96888,-0.98717,-0.99613,-0.97742,-0.98414,-0.92254,-0.9161,-0.99413,-0.97531,-0.99929,-0.99038,-0.8383,-0.91333,-0.96012,-0.96387,-0.95708,-0.81746,-0.95691,-0.95756,-0.9674,-0.96797,-0.99245,-1,-1,-0.94821,-0.96255,-0.96811
38,2,E7,16,-0.99737,-0.99364,-0.98477,-0.94017,-0.92184,-0.8583,-0.89466,-0.93444,-0.95134,-0.96487,-0.94386,-0.96435,-0.97022,-1,-0.80034,-0.99142,-0.95472,-0.9868,-0.97236,-1,-0.99737,-0.99904,-0.99562,-0.99447,-0.99279,-0.98734,-0.98728,-0.99972,-0.99675,-0.98683,-0.99011,-0.97979,-0.99931,-0.99177,-0.98158,-1,-0.97663,-0.99321,-0.99815,-0.94601,-0.99981,-0.99849,-0.99839,-0.99433,-0.97036,-0.87037,-0.86526,-0.99497,-0.94425,-0.95442,-0.8871,-0.98353,-1,-0.99518,-0.97735,-0.94605,-0.94176,-0.92791,-0.89919,-0.95377
