number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
76,4,Br,3,-0.79858,-0.69548,-0.35771,-0.52171,0.52979,-0.010989,0.63704,-0.33192,-0.1185,-0.67441,-0.18349,-0.43031,-0.97131,-0.40756,-0.45096,-0.033991,0.59906,0.57618,-0.44612,-0.69075,-0.79858,-0.94703,-0.95569,-0.96257,-0.91391,-0.92723,-0.98059,-0.90899,-0.96815,-0.96395,-0.96011,-0.93916,-0.95496,-0.95633,-0.91911,-0.79866,-0.94755,-0.96769,-0.8568,-0.86998,-0.34711,-0.50682,-0.31299,-0.60907,-0.69377,-0.6492,-0.59723,-0.56567,-0.86699,-0.49478,-0.23257,-0.79468,-0.50945,-0.81995,-0.89803,-0.095057,-0.54088,-0.93783,-0.80254,-0.28913
77,4,Br,4,-0.79613,-0.76985,-0.12421,-0.77082,-0.6397,-0.77957,-0.21819,-0.29019,-0.30877,-0.35318,-0.75169,-0.70103,-0.72415,-0.77737,-0.70223,-0.75171,-0.26581,-0.70405,-0.66151,-0.10531,-0.79613,-0.97622,-0.94244,-0.98818,-0.96117,-0.95845,-0.96612,-0.91611,-0.90579,-0.72752,-0.90067,-0.7419,-0.87446,-0.77918,-0.81484,-0.82334,-0.77595,-0.79927,-0.70555,-0.76546,-0.88929,-0.88291,1,-0.86034,-0.82737,-0.91967,-0.86614,-0.88637,-0.65297,-0.80159,-0.6826,-0.68072,-0.29377,0.0059215,-0.75834,-0.48754,-0.90416,-0.51676,-0.7724,0.50345
78,4,Br,5,-0.98688,-0.68815,-0.47238,-0.76256,-0.80372,-0.84937,-0.75841,-0.75754,-0.78451,-0.86419,-0.93634,-0.45393,-0.91259,-0.96313,-0.58267,-0.88753,-0.31208,-0.58985,-0.63312,-0.085805,-0.98688,-0.97091,-0.96288,-0.9589,-0.94058,-0.96465,-0.9683,-0.98237,-0.98765,-0.95733,-0.96748,-0.98568,-0.97058,-0.92469,-0.98078,-0.95902,-0.96066,-0.94583,-0.99136,-0.95313,-0.999,-0.84869,-0.10231,-0.85816,-0.89764,-0.60783,-0.89006,-0.78045,-0.89207,-0.87941,-0.81763,-0.79532,-0.88176,-0.69048,-0.83189,-0.74293,-0.90035,-0.93522,-0.8461,-0.67286
79,4,Br,6,-0.96749,-0.97038,-0.8902,-0.87811,-0.86138,-0.80025,-0.26541,-0.69387,-0.42989,-0.49404,-0.94193,-0.97542,-0.82459,-0.85313,-0.81423,-0.73318,-0.59204,-0.69063,-0.40679,-0.88349,-0.96749,-0.99635,-0.98247,-0.98711,-0.86541,-0.92641,-0.92197,-0.97021,-0.9334,-0.90442,-0.90859,-0.96159,-0.91967,-0.959,-0.89693,-0.88701,-0.93025,-0.98599,-0.9824,-0.9419,-0.97533,-0.99041,-0.33704,-0.73727,-0.82203,0.059283,0.019134,-0.070608,0.019699,-0.72456,-0.25951,-0.16354,-0.7369,-0.46782,-0.59403,-0.17676,-0.53623,0.035153,-0.74756,0.36548
80,4,Br,7,-0.99502,-0.79589,-0.98511,-0.92885,-0.79773,-0.92063,-0.78506,-1,-0.79891,-0.84376,-0.96673,-0.89536,-0.90011,-0.96999,-0.83306,-0.72237,-0.58203,-0.62014,-0.71193,-0.69771,-0.99502,-0.97967,-0.99874,-0.99452,-0.98488,-0.98442,-0.85262,-0.90505,-0.9418,-0.925,-0.85551,-0.93714,-0.97517,-0.90383,-0.8168,-0.92968,-0.91144,-0.96135,-0.93066,-0.70373,-0.99919,-0.88786,-0.99694,-0.97193,-0.9633,-0.65643,-0.85664,-0.89153,-0.96027,-0.87711,-0.82086,-0.85297,-0.87509,-0.91502,-0.93087,-0.57311,-0.95211,-0.45825,-0.81254,-0.41939
81,4,Br,8,-0.99831,-0.81132,-0.87852,-0.77454,-0.73071,-0.87375,-0.33008,-0.91309,-0.86273,-0.78146,-0.90854,-0.80562,-0.96279,-0.87464,-0.84681,-0.69704,-0.79742,-0.75474,-0.72202,-0.6492,-0.99831,-0.98196,-0.99269,-0.98668,-0.97145,-0.94823,-0.95136,-0.91239,-0.9118,-0.93912,-0.95403,-0.89647,-0.98509,-0.939,-0.81623,-0.89133,-0.94127,-0.91889,-0.97677,-0.93267,-0.99865,-0.90432,-0.84602,-0.94051,-0.85652,-0.84838,-0.82177,-0.8715,-0.98696,-0.61947,-0.175,-0.76707,-0.69462,-0.095731,-0.59124,-0.19115,-0.91313,-0.58231,-0.91083,-0.5286
82,4,Br,9,-0.98685,-0.89744,-0.87144,-0.83786,-0.81904,-0.81535,-0.69164,-0.33828,-0.11966,-0.71689,-0.80138,-0.69828,-0.52008,-0.91521,-0.78985,-0.69619,-0.81289,-0.87693,-0.7233,-0.89061,-0.98685,-0.94077,-0.99072,-0.99281,-0.97611,-0.98633,-0.96908,-0.94786,-0.97785,-0.92146,-0.847,-0.95172,-0.98134,-0.9292,-0.95797,-0.89076,-0.95278,-0.91236,-0.94093,-0.93852,-0.99004,-0.97787,-0.95791,-0.96372,-0.87561,-0.66893,-0.49351,-0.44593,-0.62885,-0.85942,-0.4151,-0.83446,-0.81742,-0.93887,-0.88023,-0.60997,-0.86765,-0.89559,-0.92361,-0.7169
83,4,Br,10,-0.99522,-0.62998,-0.90601,-0.94638,-0.89114,-0.79096,-0.77605,-0.75963,-0.61208,-0.26042,-0.98486,-0.88363,-0.52854,-0.7296,-0.44917,-0.55672,-0.86979,-0.8202,-0.80207,-0.33608,-0.99522,-0.96546,-0.99327,-0.98617,-0.9751,-0.98509,-0.99208,-1,-0.98274,-0.93983,-0.9663,-0.89961,-0.98278,-0.90602,-0.95011,-0.90839,-0.93724,-0.95787,-0.96987,-0.92425,-0.99241,-0.75143,-0.93893,-0.92606,-0.91086,-0.92507,-0.86088,-0.86446,-0.73638,-0.84194,-0.66528,-0.79634,-0.77985,-0.76143,-0.936,-0.25238,-0.84051,-0.85217,-0.57935,-0.73728
84,4,Br,11,-0.98675,-0.92092,-0.77231,-0.82923,-0.74758,-0.66093,-0.56999,-0.32835,-0.66752,-0.47676,-0.86241,-0.63359,-0.79017,-0.85191,-0.71319,-0.78673,-0.50373,-0.55575,-0.40493,0.26193,-0.98675,-0.99847,-0.9847,-0.98696,-0.92477,-0.98627,-0.95535,-0.9844,-0.95124,-0.91282,-0.79855,-0.94425,-0.93771,-0.93994,-0.93521,-0.94018,-0.97301,-0.9053,-0.93025,-0.92875,-0.96431,-0.84319,-0.79481,-0.93921,-0.79161,-0.43014,-0.53917,-0.74635,-0.76169,-0.4969,-0.054739,-0.10835,-0.87159,-0.32767,-0.7052,-0.52284,-0.93308,-0.77141,-0.87147,-0.47769
85,4,Br,12,-0.268,0.51132,-0.30658,-0.01794,-0.54428,-0.05349,-0.25923,0.25372,0.59704,-0.20562,-0.19754,-0.70224,-0.25444,-0.70312,0.10563,-0.22906,-0.47025,-0.30033,-0.32041,-0.30129,-0.268,-0.85728,-0.95053,-0.94622,-0.95666,-0.95262,-0.92789,-0.92053,-0.91724,-0.94119,-0.91563,-0.94328,-0.90645,-0.87401,-0.86245,-0.93152,-0.917,-0.91741,-0.95522,-0.87648,-0.9208,-0.36753,-0.83807,-0.13199,-0.65631,-0.51925,-0.010743,-0.38877,-0.064244,-0.46606,0.5097,0.31902,-0.58332,-0.45969,-0.75819,-0.39151,-0.46586,-0.33779,-0.52782,-0.47114
86,4,Br,13,-0.65298,1,0.68379,-0.80335,-0.88701,-0.78657,-0.29844,-0.19811,-0.50812,-0.61572,-0.61012,-0.79374,-0.51592,-0.63968,-0.79918,-0.62511,-0.72436,-0.44284,-0.58034,0.51256,-0.65298,-0.81754,-0.84169,-0.98158,-0.96439,-0.99786,-0.97902,-0.90541,-0.96148,-0.94907,-0.96278,-0.92005,-0.89815,-0.82022,-0.83326,-0.9156,-0.94246,-0.93383,-0.92547,-0.88594,1,1,-0.79786,1,-0.74592,-0.86964,-0.64628,-0.73623,-0.40199,-0.71018,-0.77373,-0.1594,-0.66974,-0.13328,-0.7081,0.14292,-0.56826,-0.36628,-0.60981,-0.35928
87,4,Br,14,-0.89783,-0.81817,-0.85199,-0.90295,-0.80547,-0.44437,-0.66061,-0.60729,-0.35176,-0.45302,-0.87413,-0.67071,-0.70042,-0.70815,-0.63772,-0.37211,-0.70941,-0.7207,-0.4585,-0.69015,-0.89783,-0.98254,-0.98942,-0.96036,-0.88613,-0.97583,-0.99668,-0.9215,-0.93266,-0.9005,-0.94808,-0.88602,-0.96149,-0.91128,-0.94565,-0.90648,-0.89374,-0.85798,-0.89788,-0.89391,-0.58884,-0.8899,-0.56657,-0.8342,-0.88088,-0.51869,-0.2264,-0.15704,-0.086003,-0.25647,0.48525,1,-0.43067,-0.43949,-0.56384,-0.67151,-0.85178,-0.4546,-0.15085,0.27073
88,4,Br,15,-0.68603,-0.74752,-0.74714,-0.76324,-0.37864,-0.60584,-1,-0.9376,-0.72134,-0.90918,-0.91807,-0.76979,-0.82305,-0.82284,-0.72641,-0.82269,-0.5675,-0.83704,0.24148,-0.19827,-0.68603,-0.97522,-0.98018,-0.97966,-0.97421,-0.99586,-0.98405,-0.97935,-0.99095,-0.98162,-0.83617,-0.96313,-0.90352,-0.933,-0.90113,-0.97078,-0.96731,-0.97106,-0.79813,-0.94613,-0.59569,-0.82831,-0.93836,-0.7167,-0.55013,-0.97804,-0.65016,-0.90195,-0.88623,-0.92536,0.018697,-0.4039,-0.88043,-0.61017,-0.92982,-0.68468,-0.90458,-0.78984,-0.78134,-0.35044
89,4,Br,16,-0.9744,-0.91548,-0.94391,-0.99079,-0.98888,-0.93226,-0.65842,-0.56132,-0.82467,-0.88053,-0.93983,-0.84041,-0.76905,-0.90768,-0.90886,-0.86637,-0.66007,-0.8268,-0.93668,-0.49118,-0.9744,-0.88155,-0.94316,-0.99785,-0.87469,-0.86162,-0.89871,-0.8798,-0.97604,-0.91794,-0.9414,-0.94005,-0.93873,-0.89389,-0.93489,-0.87886,-0.89787,-0.91025,-0.92685,-0.96092,-0.97162,-0.99274,-0.99761,-0.99794,-0.79149,-0.55271,-0.78514,-0.8961,-0.75663,-0.89957,-0.89019,-0.78595,-0.77359,-0.85847,-0.8069,-0.86375,-0.88155,-0.84287,-0.82153,-0.97348
90,4,Br,17,-0.75346,-0.75147,-0.88975,-0.9288,-0.92758,-0.77154,-0.65703,-0.76538,-0.72618,-0.65083,-0.9412,-0.97697,-0.83658,-0.8897,-0.89557,-0.7495,-0.7951,-0.88233,-0.7919,-0.39862,-0.75346,-0.97886,-0.99009,-0.99085,-0.40597,-0.60212,-0.55905,-0.47545,-0.59223,-0.68531,-0.43919,-0.51693,-0.81639,-0.70637,-0.61435,-0.24869,-0.47103,-0.46451,-0.13935,-0.32298,-0.96469,-0.99005,-0.9414,-0.94711,-0.84982,-0.71757,-0.88991,-0.83095,-0.97257,-0.95018,-0.93592,-0.70046,-0.87936,-0.64824,-0.9162,-0.78901,-0.91319,-0.83399,-0.8448,-0.79535
91,4,Br,18,-0.88946,-0.86254,-0.75807,-0.81092,-0.91348,-0.88872,-0.87416,-0.60328,-0.62354,-0.70516,-0.97475,-0.63206,-0.80062,-0.89251,-0.91845,-0.88444,-0.74109,-0.81494,-0.88841,-0.5634,-0.88946,-0.98432,-0.99468,-0.98422,-0.93932,-0.98705,-0.98094,-0.89757,-0.94428,-0.91774,-0.9558,-0.97995,-0.9727,-0.97695,-0.95482,-0.9657,-0.93639,-0.70572,-0.99677,-0.87341,-0.9395,-0.9443,-0.90297,-0.9912,-0.98177,-0.95066,-0.89514,-0.79831,-0.75642,-0.86665,-0.77785,-0.60936,-0.87379,-0.86713,-0.93577,-0.82767,-0.977,-0.74216,-0.89529,-0.89654
92,4,Br,19,-0.83473,-0.39449,-0.94146,-0.96173,-0.94413,-0.93441,-0.87707,-0.25232,-0.50628,-0.93149,-0.86874,-0.73318,-0.39587,-0.47854,-0.75658,-0.241,-0.5752,-0.75977,-0.63409,-0.43219,-0.83473,-0.94887,-0.94067,-0.95256,-0.88523,-0.96123,-0.91656,-0.93311,-0.94058,-0.95134,-0.88875,-0.93514,-0.91597,-0.8711,-0.93103,-0.91065,-0.76789,0.22881,-0.8748,-0.87838,-0.99368,-0.65013,-0.97821,-0.98953,-0.7535,-0.77001,-0.78837,-0.91441,-0.91425,-0.93034,-0.9691,-0.50753,-0.88958,-0.82159,-0.74004,-0.51864,-0.62464,-0.90485,-0.8719,-0.62688
93,4,Br,20,-0.7323,-0.75388,-0.52302,-0.96372,-0.79465,-0.82196,-0.57105,0.14603,-0.36409,-0.37349,-0.69441,-0.59303,-0.6299,-0.82242,-0.76606,-0.55411,-0.4585,-0.40637,-0.46133,-0.38127,-0.7323,-0.97767,-0.98181,-0.99106,-0.98777,-0.98531,-0.95734,-0.9058,-0.93447,-0.91943,-0.03217,-0.93143,-0.90843,-0.87029,-0.94094,-0.84614,-0.77456,-0.896,-0.86746,-0.84608,-0.98725,-0.9714,-0.69251,-0.97754,-0.9025,-0.33629,-0.1489,-0.89951,-0.70472,-0.38837,-0.61477,-0.74369,-0.65775,0.079874,-0.1131,-0.31216,-0.87379,-0.60464,-0.65862,-0.3726
94,4,Br,21,-0.5582,-0.27486,-0.19537,-0.73797,-0.066935,-0.38178,-0.35103,0.67528,-0.049104,-0.074588,-0.53837,-0.39498,-0.082132,-0.50325,-0.70133,-0.53384,-0.14295,-0.36133,-0.084049,0.46042,-0.5582,-0.90236,-0.62785,-0.28313,0.38042,-0.40572,-0.43051,-0.40224,-0.51371,-0.061334,-0.15321,-0.30581,-0.29679,-0.18263,-0.5754,-0.19891,-0.28071,-0.30826,-0.1191,0.10152,-0.6411,-0.8418,-0.93766,-0.3794,-0.65507,-0.38328,-0.58808,-0.34538,1,-0.81953,0.065061,-0.06185,-0.60356,-0.46323,-0.19342,0.0323,-0.526,-0.43168,0.14329,-0.75423
95,4,Br,22,-0.98296,-0.67198,-0.87021,-0.88424,-0.67683,-0.77425,-0.59065,-0.51732,-0.5191,-0.84704,-0.6874,-0.56125,-0.50047,-0.61853,-0.40447,-0.54542,-0.4893,-0.65101,-0.023087,0.37268,-0.98296,-0.98544,-0.97933,-0.87065,-0.83138,-0.87037,-0.82888,-0.94931,-0.86183,-0.94299,-0.96454,-0.89948,-0.84125,-0.81789,-0.87113,-0.73904,-0.8017,-0.85166,-0.64417,-0.90298,-0.99906,0.16147,-0.59286,-0.90219,-0.57793,-0.58064,-0.81837,0.22176,-0.74816,-0.69357,-0.52558,0.094676,-0.6858,-0.6425,-0.83833,0.20884,-0.87231,-0.54607,-0.39988,-0.31379
96,4,Br,23,-0.79632,-0.99061,-0.80405,-0.93829,-0.84859,-0.8664,-0.87395,-0.65039,-0.81466,-0.87968,-0.95318,-0.87321,-0.87487,-0.93092,-0.96604,-0.9382,-0.97669,-0.86019,-0.92743,-0.70116,-0.79632,-0.90947,-0.88066,1,-0.86613,1,1,1,1,1,0.64312,0.59904,0.38666,1,1,0.92759,1,-0.86167,-0.79394,-0.10044,-0.97033,-0.99381,-0.99767,-1,-0.99452,-0.92059,-0.79543,-0.99897,-0.85986,-0.90781,-0.84355,-0.9924,-0.88807,-0.91422,-0.98411,-0.8307,-0.97832,-0.9664,-0.96017,-0.86276
97,4,Br,24,-0.67336,-0.74944,-0.88272,-0.94285,-0.74283,-0.76025,-0.49052,-0.621,-0.88317,-0.89751,-0.85421,-0.79924,-0.8713,-0.91158,-0.86119,-0.87355,-0.80402,-0.86955,-0.79967,-0.73723,-0.67336,-0.98369,-0.96866,-0.99106,-0.83668,-0.86793,-0.62331,-0.87878,-0.94013,-0.8896,-0.82009,-0.84135,-0.72771,-0.76434,-0.87901,-0.29497,-0.40559,-0.89749,-0.83939,1,-0.99426,-0.99916,-0.99821,-0.99981,-0.99898,-0.97713,-0.99537,-0.98829,-0.98073,-0.99135,-0.93856,-0.91377,-0.98253,-0.96928,-0.95755,-0.83904,-0.99025,-0.67732,-0.97189,-0.94911
98,4,Br,25,-0.81568,-0.73922,-0.94908,-0.93629,-0.917,-0.84535,-0.95204,-0.77991,-0.93721,-0.9762,-0.93942,-0.94895,-1,-0.94942,-0.91127,-0.95172,-0.81657,-0.97619,-0.96323,-0.90508,-0.81568,-0.97702,-0.96176,-0.98511,-0.80395,-0.88571,-0.79613,-0.78817,-0.82294,-0.74983,-0.83519,-0.73743,-0.8225,-0.71171,-0.82658,-0.83117,-0.83165,-0.7741,-0.5779,-0.63805,-0.93271,-0.98202,-0.98935,-0.93215,-0.90253,-0.9564,-0.96028,-0.96955,-0.93247,-0.97859,-0.93273,-0.75077,-0.93277,-0.75194,-1,-0.97663,-0.9515,-0.89958,-0.94746,-0.88456
99,4,Br,26,-0.99551,-0.74356,-0.42952,-0.91223,-0.75397,-0.85366,-0.50133,-0.63142,-0.9243,-0.44319,-0.69242,-0.66253,-0.87464,-0.84733,-0.46086,-0.47568,-0.29533,-0.72554,-0.6194,-0.36592,-0.99551,-0.99889,-0.97085,-0.97975,-0.97237,-0.95592,-0.97428,-0.96768,-0.97529,-0.99388,-0.95164,-0.93568,-0.92373,-0.94859,-0.97043,-0.87086,-0.92231,-0.92026,-0.92674,-0.89249,-0.99182,-0.90798,-0.97658,-0.92313,-0.7868,-0.94287,-0.61706,-0.8527,-0.54291,-0.80325,-0.88292,-0.62306,-0.81433,-0.75164,-0.9334,-0.75617,-0.91636,-0.79061,-0.87398,-0.89931
100,4,Br,27,-0.88938,-0.89532,-0.72839,-0.74787,-0.69353,-0.66052,-0.15138,-0.11908,0.068941,-0.24359,-0.57026,-0.067291,-0.49247,-0.89788,-0.39408,-0.89355,-0.79394,-0.4946,-0.85636,-0.76241,-0.88938,-0.99134,-0.9925,-0.98951,-0.96524,-0.98055,-0.97539,-0.96233,-0.97468,-0.97102,-0.6734,-0.95819,-0.8983,-0.59868,-0.71067,-0.92067,-0.9106,-0.89223,-0.84187,-0.83899,-0.99808,-0.91632,-0.99308,-0.99577,-0.97977,-0.99762,-0.95418,-0.89425,-0.46596,-0.93391,-0.69372,-0.71681,-0.90674,-0.9023,-0.9714,-0.81884,-0.96739,-0.95007,-0.85576,-0.87405
101,4,Br,28,-0.99705,-0.99402,-0.95387,-0.95662,-0.98178,-0.92856,-0.69032,-0.63874,-0.52231,-0.70057,-0.9106,-0.63913,-0.88421,-0.94243,-0.82399,-0.68212,-0.84432,-0.94239,-0.86395,-0.82638,-0.99705,-0.99929,-0.96257,-0.9645,-0.94841,-0.94025,-0.98163,-0.94543,-0.94359,-0.89224,-0.87919,-0.85685,-0.85812,-0.79174,-0.82817,-0.73187,-0.83568,-0.7808,-0.83528,-0.75443,-0.99994,-0.99966,-0.78524,-0.98772,-0.95849,-0.48954,-0.61015,-0.89261,-0.78555,-0.75202,-0.81149,-0.87734,-0.94438,-0.76473,-0.9233,-0.89947,-0.93213,-0.92703,-0.9116,-0.8502
102,4,Br,29,-0.90037,-0.74749,-0.84164,-0.98017,-0.82882,-0.95644,-0.77175,-0.8101,-0.80933,-0.78424,-0.87636,-0.87308,-0.87936,-0.98067,-0.94202,-0.84265,-0.79688,-0.83406,-0.76933,-0.70483,-0.90037,-0.9735,-0.89039,-0.93805,-0.9474,-0.9556,-0.94381,-0.71892,-0.82466,-0.73211,-0.089426,-0.8088,-0.3131,-0.81537,-0.76987,-0.73538,-0.64469,-0.3619,-0.91844,-0.73765,-0.97214,-0.84317,-0.89069,-0.99441,-0.94065,-0.92023,-0.93746,-0.82503,-0.84011,-0.85826,-0.89473,-0.72087,-0.94102,-0.87249,-0.80386,-0.3418,-0.81629,-0.81767,-0.97549,-0.84444
103,4,Br,30,-0.95018,-0.80403,-0.88127,-0.87798,-0.81209,-0.92072,-0.79318,-0.801,-0.73507,-0.79471,-0.93566,-0.82595,-0.82556,-0.85807,-0.92058,-0.89037,-0.91321,-0.92877,-0.92479,-0.60649,-0.95018,-0.46483,-0.9922,-0.16918,0.24438,-0.094096,-0.16657,-0.14191,-0.417,-0.11224,-0.21027,-0.26432,-0.40247,-0.93117,-0.29783,0.41985,-0.30893,-0.18259,-0.23818,-0.36644,-1,-0.95963,-0.98705,-0.99825,-0.91084,-0.84134,-0.92355,-0.92258,-0.87692,-0.91902,-0.87734,-0.91723,-0.94042,-0.77912,-0.93528,-0.89994,-0.97538,-0.9777,-0.93665,-0.93938
104,4,Br,31,-0.83696,-0.70752,-0.92383,-0.94352,-0.82403,-0.83526,-0.82353,-0.76087,-0.73475,-0.78922,-1,-0.84301,-0.97066,-0.97298,-0.99196,-0.9478,-0.82217,-0.94446,-0.91485,-0.81963,-0.83696,-0.8396,-0.86454,-0.87875,-0.71898,-0.83813,-0.77836,-0.8148,-0.83147,-0.66969,-0.28598,-0.60106,-0.48401,-0.73469,-0.8452,-0.52304,-0.69663,-0.70953,-0.60671,-0.26353,-0.98024,-0.9477,-0.98009,-0.99802,-0.95704,-0.9419,-0.95622,-0.95241,-0.76301,-0.781,-0.85951,-0.96419,-0.82526,-0.9347,-0.97889,-0.86322,-0.87477,-0.72695,-0.90085,-0.92309
105,4,Br,32,-0.98742,-0.82161,-0.87374,-0.84535,-0.7998,-0.75935,-0.5869,-0.4015,-0.52313,-0.58733,-0.87919,-0.64125,-0.65171,-0.81976,-0.85451,-0.85415,-0.59723,-0.91795,-0.68372,-0.31325,-0.98742,-0.23936,-0.9857,-0.99307,-0.97444,-0.98129,-0.95079,-0.45225,-0.94776,-0.40824,-0.95163,-0.57478,-0.95317,-0.95128,-0.66295,-0.54722,-0.89385,-0.81307,-0.53559,0.60541,-1,-0.97048,-0.97946,-0.98685,-0.90582,-0.79992,-0.93426,-0.91681,-0.94166,-0.91792,-0.89998,-0.89667,-0.9234,-0.96199,-0.89917,-0.8942,-0.94602,-0.844,-0.88097,-0.86259
106,4,Br,33,-0.9998,-0.76364,-0.59972,-0.96565,-0.97548,-0.90999,-0.96855,-0.95127,-0.91409,-0.71637,-0.97093,-0.60987,-0.85463,-0.91703,-0.69735,-0.87265,-0.73855,-0.83923,-0.89649,-0.7704,-0.9998,-0.97231,-0.80073,-0.83654,-0.72051,-0.82773,-0.92063,-0.64382,-0.94712,-0.65665,-0.67481,-0.66092,-0.76585,-0.68933,-0.70059,0.088716,-0.40001,-0.17579,-0.828,-0.64989,-0.99998,-0.97031,-0.76681,-0.98352,-0.93533,-0.8328,-0.97778,-0.96575,-0.95648,-0.95427,-0.92012,-0.76789,-0.9575,-0.92035,-0.78493,-0.58482,-0.86978,-0.84497,-0.78889,-0.53374
107,4,Br,34,-0.95134,-0.96715,-0.74612,-0.85413,-0.59345,-0.66715,-0.48376,-0.26214,-0.32875,-0.71972,-0.77873,-0.51509,-0.49577,-0.86063,-0.6692,-0.77005,-0.57567,-0.54108,-0.70035,-0.44968,-0.95134,-0.99802,-0.98988,-0.97532,-0.9531,-0.98741,-0.9679,-0.93723,-0.95796,-0.92028,-0.94776,-0.78783,-0.77343,-0.73246,-0.82621,-0.78764,-0.83824,-0.71955,-0.88276,-0.76285,-0.97478,-0.9967,-0.94622,-0.94522,-0.92132,-0.80754,-0.9565,-0.86463,0.030631,-0.67977,-0.73629,-0.0719,-0.93363,-0.40378,-0.96522,-0.86008,-0.77454,-0.86481,-0.77494,-0.74846
108,5,Ps,1,-0.9811,-0.97793,-0.92431,-0.91506,-0.86406,-0.92121,-0.71383,-0.62529,-0.55456,-0.89468,-0.95998,-0.87753,-0.97874,-0.97749,-0.80708,-0.93569,-0.84783,-0.85163,-0.69131,-0.69315,-0.9811,-0.99714,-0.98734,-0.96252,-0.98242,-0.97133,-0.97127,-0.95994,-0.96209,-0.96397,-0.93449,-0.73218,-0.93244,-0.96426,-0.95741,-0.94784,-0.96405,-0.93866,-0.88043,-0.8572,-0.94355,-0.98569,-0.97278,-0.99254,-0.70243,-0.61463,-0.83346,-0.98197,-0.70853,-0.81176,-0.80702,-0.90857,-0.91275,-0.83835,-0.98357,-0.65255,-0.89743,-0.80422,-0.85052,-0.79723
109,5,Ps,2,-0.91886,-0.93745,-0.82483,-0.95302,-0.50745,-0.92519,-0.89143,-0.81188,-0.80712,-0.94613,-0.92455,-0.91208,-0.97128,-0.90184,-0.92884,-0.9092,-0.90973,-0.98943,-0.96844,-0.62914,-0.91886,-0.50267,-0.59193,-0.68271,-0.16972,-0.28989,-0.63814,-0.39742,-0.44695,-0.12629,-0.44868,-0.27818,-0.52308,-0.21947,-0.79384,-0.55311,-0.66006,-0.38538,-0.75383,-0.40392,-0.95705,-0.99444,-0.77872,-0.96973,-0.93168,-0.83076,-0.70122,-0.77032,-0.93879,-0.97602,-1,-0.94544,-0.94193,-0.98126,-0.97217,-0.95941,-0.98006,-0.98249,-0.92965,-0.8845
110,5,Ps,3,-0.9984,-0.85306,-0.8083,-0.7469,-0.67679,-0.75023,-0.64398,-0.29666,-0.41949,-0.48448,-0.86513,-0.77197,-0.75267,-0.91602,-0.87895,-0.80349,-0.78427,-0.85877,-0.83249,-0.65715,-0.9984,-0.94499,-0.95799,-0.98866,-0.83894,-0.92858,-0.92645,-0.91676,-0.92797,-0.85631,-0.90886,-0.75684,-0.36626,-0.20615,-0.8498,-0.28127,-0.91341,-0.24672,-0.28904,-0.36501,-0.99903,-0.98573,-0.96755,-0.9681,-0.85932,-0.87968,-0.97398,-0.82508,-0.80063,-0.8273,-0.88878,-0.89159,-0.91608,-0.91307,-0.99265,-0.93296,-0.99792,-0.97034,-0.93576,-0.92429
111,5,Ps,4,-0.91258,-0.78837,-0.39649,-0.9263,-0.62589,-0.75962,-0.73865,-0.79443,-0.6152,-0.73437,-0.75694,-0.67388,-0.90801,-0.8308,-0.61535,-0.62327,-0.66587,-0.78157,-0.78963,-0.67826,-0.91258,-0.89888,-0.73142,-0.89224,-0.82622,-0.72876,-0.81372,-0.69032,-0.71868,-0.57266,-0.66066,-0.66214,-0.70458,-0.78695,-0.6592,-0.56221,-0.71472,-0.81556,-0.68294,-0.42906,-0.9845,-0.99578,-0.83416,-0.96727,-0.82796,-0.81118,-0.93064,-0.95686,-0.90966,-0.86185,-0.85403,-0.91841,-0.97588,-0.79958,-0.91863,-0.864,-0.96075,-0.88125,-0.90388,-0.93871
112,5,Ps,5,-0.81559,-0.74578,-0.73863,-0.92242,-0.78427,-0.91517,-0.85604,-0.772,-0.83395,-0.90891,-0.98717,-0.82774,-0.83973,-0.96567,-0.95663,-0.84643,-0.97087,-0.90039,-0.85581,-0.95325,-0.81559,-0.97992,-0.98512,-0.97139,0.47508,-0.98972,-0.34474,-0.35108,-0.57785,0.14082,-0.27771,-0.17061,-0.26036,-0.85967,-0.26553,-0.90544,-0.25756,-0.27243,-0.79693,-0.44432,-0.92559,-0.98426,-0.91329,-0.9934,-0.94712,-0.97763,-0.96402,-0.60237,-0.95124,-0.93021,-0.90238,-0.9966,-0.94233,-0.89661,-0.99575,-0.84462,-0.95901,-0.97138,-0.88062,-0.99199
