number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
76,4,Br,3,-0.74792,-0.40271,0.48355,1,-0.25,0.065456,-0.31777,-0.77154,-0.68178,-0.71931,0.57021,-0.87121,-0.54572,-0.8665,-0.81405,-0.77113,-0.87776,-0.017303,-0.30078,-0.5465,-0.74792,-0.92763,-0.94217,-0.94923,-0.95584,-0.95442,-0.94055,-0.83527,-0.91245,-0.90928,-0.95682,-0.98076,-0.91956,-0.90303,-0.90813,-0.91666,-0.93394,-0.78356,-0.87601,-0.92296,-0.84325,-0.66849,0.37815,-0.90112,-0.69221,-0.41345,-0.89412,-0.79356,-0.78287,-0.88839,-0.90309,-0.87843,-0.89351,-0.61642,-0.87165,-0.72501,-0.85803,-0.80231,-0.68063,-0.60669
77,4,Br,4,-0.85177,-0.78501,-0.6348,-0.39357,-0.78867,-0.36952,-0.65624,-0.75301,-0.61478,-0.72661,-0.54102,-0.70579,-0.67297,-0.80405,-0.60156,-0.7515,-0.89181,-0.31885,-0.44043,-0.6522,-0.85177,-0.9485,-0.95995,-0.95813,-0.78228,-0.73062,-0.8544,-0.86356,-0.82096,-0.69205,-0.77986,-0.77115,-0.74577,-0.77969,-0.92037,-0.83601,-0.68598,-0.72252,-0.76336,-0.83065,0.35505,-0.42389,-0.17723,-0.002071,1,-0.55725,-0.71005,-0.74947,-0.032232,-0.58265,-0.75752,-0.052583,-0.34869,-0.43283,-0.78776,-0.77035,-0.79051,-0.30031,0.025205,-0.43634
78,4,Br,5,-0.78175,-0.60776,-0.38319,-0.70566,-0.60988,-0.65996,-0.74732,-0.85438,-0.49237,-0.82364,-0.59399,-0.74985,-0.36283,-0.48273,-0.58952,-0.75423,-0.7837,-0.29859,-0.66857,-0.73661,-0.78175,-0.90523,-0.94012,-0.91611,-0.9336,-0.89624,-0.95987,-0.96108,-0.96067,-0.9552,-0.94762,-0.92413,-0.93446,-0.94434,-0.93613,-0.91882,-0.97052,-0.93245,-0.91733,-0.93293,-0.93843,-0.98181,-0.64839,-0.88622,-0.89179,-0.91976,-0.50464,-0.81662,-0.84293,-0.86983,-0.88989,-0.82606,-0.93903,-0.89381,-0.95082,-0.89802,-0.65734,-0.89871,-0.93008,-0.37589
79,4,Br,6,-0.96563,-0.87423,-0.83221,-0.78365,-0.047026,-0.11743,-0.25585,-0.43384,-0.45164,-0.79669,-0.82363,-0.77098,-0.068413,-0.59016,-0.66395,-0.74945,-0.69178,-0.47838,-0.59142,-0.50537,-0.96563,-0.96888,-0.96362,-0.9419,-0.96649,-0.95398,-0.91542,-0.92053,-0.86646,-0.94775,-0.90306,-0.91444,-0.86287,-0.972,-0.95346,-0.98022,-0.97049,-0.96365,-0.96486,-0.92197,-0.98803,-0.98878,-0.9413,-0.54191,-0.21256,-0.37996,-0.6223,-0.50184,-0.60858,-0.58977,-0.77932,-0.83581,-0.67613,-0.62423,-0.77863,-0.60768,-0.89467,-0.45267,-0.70405,-0.431
80,4,Br,7,-0.78164,-0.62673,-0.94116,-0.77622,-0.83487,-0.7335,-0.69871,-0.94951,-0.80273,-0.91667,-0.64189,-0.98168,-0.81521,-0.78853,-0.69347,-0.71398,-0.73257,-0.71225,-0.62293,-0.87282,-0.78164,-0.90673,-0.99263,-0.98664,-0.98588,-0.93932,-0.77192,-0.95929,-0.97104,-0.93329,-0.96972,-1,-0.98117,-0.74496,-0.74358,-0.7925,-0.66103,-0.72476,-0.90264,-0.77021,-0.85778,-0.96854,-0.96536,-0.74208,-0.95685,-0.61683,-0.97766,-0.69633,-0.69363,-0.6465,-0.9324,-0.8206,-0.94596,-0.82313,-0.93944,-0.56542,-0.82758,-0.35694,-0.75066,-0.53594
81,4,Br,8,-0.43839,-0.429,-0.61389,-0.62639,-0.56893,-0.71032,-0.62145,-0.77913,-0.60553,-0.77334,-0.73995,-0.74562,-0.50469,-0.31144,-0.8441,-0.78349,-0.65806,-0.46888,-0.70999,-0.47921,-0.43839,-0.90385,-0.9323,-0.93394,-0.96156,-0.93103,-0.88562,-0.87899,-0.88056,-0.95823,-0.87952,-0.91085,-0.93263,-0.95634,-0.83926,-0.89269,-0.93717,-0.7916,-0.94801,-0.91102,-0.91761,-0.98186,-0.89001,-0.96727,-0.87808,-0.9258,-0.98299,-0.94474,-0.93958,-0.8369,-0.86439,-0.84624,-0.86968,-0.92886,-0.84867,-0.80012,-0.87204,-0.83286,-0.846,-0.65234
82,4,Br,9,-0.30267,-0.66331,-0.72651,-0.69274,-0.82791,-0.77387,-0.73768,-0.84402,-0.50533,-0.73069,-0.73254,-0.81196,-0.62875,-0.43227,-0.64447,-0.8436,-0.53526,-0.56493,-0.38464,-0.5998,-0.30267,-0.75653,-0.98455,-0.96969,-0.97807,-0.95138,-0.98719,-0.97969,-0.97695,-0.89326,-0.96995,-0.95458,-0.93042,-0.85903,-0.92438,-0.94735,-0.93639,-0.91086,-0.88798,-0.78774,-0.93131,-0.89202,-0.80755,-0.78383,-0.88747,-0.7593,-0.89379,-0.71437,-0.31804,-0.93909,-0.8705,-0.78646,-0.96693,-0.72852,-0.92543,-0.76629,-0.8059,-0.6683,-0.4867,-0.82194
83,4,Br,10,-0.94639,-0.59113,-0.95453,-0.92905,-0.92716,-0.51975,-0.86989,-0.81667,-0.58421,-0.92146,-0.87371,-0.82929,-0.46608,-0.60813,-0.89406,-0.54763,-0.87196,-1,-0.18819,-0.21584,-0.94639,-0.90013,-0.99701,-0.99272,-0.99071,-0.98998,-0.99156,-0.97657,-0.97742,-0.93285,-0.99893,-0.98515,-0.99258,-0.97252,-0.90934,-1,-0.92707,-0.95877,-0.91095,-0.92169,-0.99541,-0.8951,-0.92288,-0.99859,-0.94922,-0.97747,-0.92647,-0.72761,-0.947,-0.89299,-0.90138,-0.9948,-0.75146,-0.90181,-0.93724,-0.72423,-0.68659,-0.64095,-0.56172,-0.20682
84,4,Br,11,-0.98109,-0.93324,-0.73339,-0.3935,-0.65324,-0.8188,-0.70463,-0.74259,-0.47136,-0.69826,-0.79872,-0.81525,-0.78168,-0.843,-0.74699,-0.92533,-0.87016,-0.80384,-0.81225,-0.71667,-0.98109,-0.985,-0.98593,-0.97905,-0.97186,-0.97413,-0.98151,-0.92337,-0.85764,-0.92863,-0.97699,-0.92135,-0.94536,-0.97981,-0.86641,-0.94176,-0.96713,-0.92569,-0.96169,-0.96012,-0.99766,-0.95049,-0.94222,-0.99829,-0.87743,-0.9628,-0.86713,-0.85897,-0.94621,-0.9615,-0.83628,-0.80698,-0.65719,-0.65033,-0.98079,-0.72855,-0.89657,-0.58606,-0.89293,-0.56737
85,4,Br,12,-0.99784,-0.064874,-0.93168,0.048656,-0.68164,-0.74157,0.90877,-0.67535,-0.32007,-0.64375,-0.6158,0.09535,0.33194,-0.12814,-0.61478,-0.53258,0.17053,-0.24495,-0.42068,-0.55691,-0.99784,-0.77167,-0.96873,-0.87343,-0.97586,-0.94813,-0.80048,-0.82112,-0.81387,-0.81853,-0.83932,-0.94083,-0.93004,-0.8871,-0.90182,-0.77402,-0.90063,-0.92349,-0.87378,-0.92045,-0.99969,-0.92526,-0.75392,-0.77838,-0.61804,-0.19958,-0.81866,-0.64663,-0.16971,-0.64108,-0.69494,-0.58355,-0.54246,-0.79294,-0.82228,0.18648,-0.7611,-0.24397,-0.65115,-0.11522
86,4,Br,13,-0.5606,0.8441,-0.93994,-0.93318,0.062543,-0.95227,-0.65782,-0.90886,-0.65685,-0.8048,-0.60008,-0.76448,-0.072596,0.084939,-0.37866,-0.70369,-0.58567,-0.25544,-0.38815,-0.2048,-0.5606,-0.53655,-0.87935,-0.98893,-0.99454,-0.99043,-0.99142,-0.96393,-0.99244,-0.85891,-0.91845,-0.83256,-0.84475,-0.96832,-0.86883,-0.76671,-0.90312,-0.68579,-0.82018,-0.78926,-0.10126,1,-0.9101,-0.94224,-0.84338,-0.7973,-0.92126,-0.6942,-0.93063,-0.71744,-0.63506,-0.70729,-0.79043,-0.79481,-0.69925,-0.66467,-0.66849,-0.60704,-0.67226,0.047589
87,4,Br,14,-0.89208,-0.82859,-0.66866,-0.78221,-0.80565,-0.73587,-0.71255,-0.76044,-0.55147,-0.73604,-0.39093,-0.63804,-0.38235,-0.45475,-0.62026,-0.47602,-0.75184,-0.71602,-0.77792,-0.70802,-0.89208,-0.94794,-0.97634,-0.96475,-0.93246,-0.9139,-0.875,-0.86316,-0.89233,-0.86749,-0.86859,-0.95709,-0.9246,-0.93591,-0.9547,-0.9412,-0.96217,-0.8074,-0.89996,-0.86916,-0.89333,-0.93669,-0.53702,-0.54666,-0.40443,0.26358,-0.64016,-0.26895,-0.67605,-0.50038,-0.44102,0.096871,0.31337,-0.4618,-0.56274,-0.29441,0.3513,-0.28292,0.7782,-0.48617
88,4,Br,15,-0.54224,-0.46514,-0.96386,-0.38361,-0.48964,-0.1804,-0.8784,-0.94199,-0.95037,-0.95658,-0.81597,-0.79418,-0.9074,-0.7146,-0.79731,-0.80735,-0.83553,-0.47142,-0.5051,-0.91507,-0.54224,-0.90851,-0.99647,-0.93301,-0.9941,-0.98212,-0.95249,-0.9587,-0.87821,-0.97234,-0.95863,-0.947,-0.99246,-0.96701,-0.91312,-0.904,-0.98379,-1,-0.98355,-0.97086,-0.58987,-0.66435,-0.45453,-0.97537,-0.71915,-0.87265,-0.95686,-0.89512,-0.94329,-0.90312,-0.91136,-0.20588,-0.85891,-0.59535,-0.95467,-0.91526,-0.70407,-0.43959,-0.30168,-0.64931
89,4,Br,16,-0.87102,-1,-0.7957,-1,-0.88199,-0.89485,-0.71592,-0.82533,-0.8319,-0.89868,-0.77457,-0.76935,-0.63647,-0.71647,-0.81986,-0.82081,-0.83314,-0.89241,-0.86966,-0.74326,-0.87102,-0.94438,-0.88515,-0.92489,-0.93948,-0.83312,-0.97109,-0.87061,-0.78163,-0.82728,-0.92088,-0.9632,-0.93076,-0.94341,-0.63094,-0.9145,-0.91401,-0.74146,-0.71452,-0.9205,-0.99434,-0.9819,-0.98359,-0.99975,-0.90939,-0.13096,-0.93368,-0.78053,-0.83537,-0.94437,-0.82667,-0.76741,-0.80849,-0.85927,-0.91157,-0.68354,-0.91288,-0.71232,-0.91754,-0.90218
90,4,Br,17,-0.93659,-0.83267,-0.87056,-0.85095,-0.73415,-0.78506,-0.69157,-0.69898,-0.92027,-0.92191,-0.93607,-0.98154,-0.92464,-0.8561,-0.92458,-0.82065,-0.84118,-0.81161,-0.9101,-0.71405,-0.93659,-0.95276,-0.98265,-0.98496,-0.45971,-0.95029,-0.44284,-0.35901,-0.45402,-0.49123,-0.42533,-0.48628,-0.45781,-0.45777,-0.28038,-0.53701,-0.048327,-0.38729,-0.58698,-0.27381,-0.99215,-0.86627,-0.93853,-0.9368,-0.80069,-0.77439,-0.85281,-0.92741,-0.6443,-0.95532,-0.91609,-0.89799,-0.85004,-0.96325,-0.68321,-0.71088,-0.91533,-0.75738,-0.97268,-0.71394
91,4,Br,18,-0.90885,-0.87918,-0.90401,-0.83686,-0.84051,-0.82966,-0.49086,-0.60555,-0.82841,-0.82316,-0.79395,-0.98024,-0.83938,-0.7396,-0.89551,-0.82722,-0.80307,-0.90142,-0.80914,-0.76638,-0.90885,-0.98637,-0.95642,-0.98413,-0.97022,-0.98364,-0.93699,-0.83334,-0.94879,-0.88431,-0.9326,-0.76748,-0.937,-0.92896,-0.89953,-0.93432,-0.96391,-0.82406,-0.85737,-0.89776,-0.97995,-0.97824,-0.88573,-0.9621,-0.9592,-0.60665,-0.88133,-0.71328,-0.88025,-0.99322,-0.82964,-0.95778,-0.65968,-1,-0.82902,-0.86405,-0.92825,-0.88839,-0.98584,-0.82219
92,4,Br,19,-0.61549,-0.59392,-0.93674,-0.30989,-0.89068,-0.71023,-0.89473,-0.87044,-0.70853,-0.85581,-0.85248,-0.73451,-0.62285,-0.78071,-0.53755,-0.85866,-0.6459,-0.4075,-0.44532,-0.23438,-0.61549,-0.96544,-0.96237,-0.92033,-0.87441,-0.80909,-0.93959,-0.9611,-0.85637,-0.8887,-0.88301,-0.8401,-0.94211,-0.80768,-0.88623,-0.81651,-0.82882,-0.89596,-0.77057,0.19069,-0.97196,-0.94104,-0.98312,-0.51604,-0.96621,-0.22079,-0.91869,-0.73996,-0.91578,-0.89076,-0.97195,-0.85897,-0.94423,-0.82196,-0.90646,-0.879,-0.84566,-0.74392,-0.86029,-0.89901
93,4,Br,20,0.1657,-0.089821,0.10889,-0.73734,-0.041999,-0.19983,-0.49549,-0.46851,-0.57708,-0.60856,-0.6728,-0.65086,-0.26738,-0.40623,-0.70298,-0.77505,-0.17994,0.31283,-0.047975,-0.6146,0.1657,-0.78202,-0.90447,-0.90155,-0.96268,-0.96016,-0.70602,-0.91637,-0.93674,-0.85218,-0.80667,-0.75854,-0.87754,-0.72352,-0.68583,-0.83398,-0.82337,-0.88408,-0.76975,-0.56957,1,-0.48818,-0.59208,-0.68515,-0.59656,-0.40579,-0.53819,-0.61352,-0.63181,-0.77446,-0.76361,-0.74199,-0.54822,-0.72402,-0.15347,-0.13461,-0.16664,-0.3299,0.38711,-0.69544
94,4,Br,21,-0.26141,0.033905,0.5326,0.63283,0.30399,-0.044532,-0.025654,-0.39125,-0.062675,-0.29776,-0.44867,-0.084409,0.28616,-0.23542,-0.28944,-0.091385,-0.31008,0.13765,-0.16558,-0.48912,-0.26141,-0.74756,-0.52785,-0.41737,-0.43897,-0.048164,-0.27491,0.029295,-0.27549,-0.27949,-0.015502,-0.42473,-0.50762,-0.15996,0.016788,0.056001,-0.40025,0.56754,-0.56216,-0.45056,-0.79165,-0.88862,-0.38901,-0.30469,0.17798,0.3948,-0.023164,0.98634,-0.6134,0.1018,0.40223,-0.26189,1,0.14919,-0.68757,0.15585,0.11677,-0.55022,1,-0.12533
95,4,Br,22,-0.97472,-0.91858,-0.70474,-0.46912,-0.5706,0.04898,-0.46419,-0.37033,0.12669,-0.79796,-0.68248,-0.81085,-0.51198,-0.5509,-0.74164,-0.80535,-0.67904,-0.68687,-0.7211,-0.52243,-0.97472,-0.96199,-0.91808,-0.95313,-0.85163,-0.83012,-0.77433,-0.80552,-0.7895,-0.66779,-0.76876,-0.83696,-0.8381,-0.77845,-0.7333,-0.75751,-0.81085,-0.61356,-0.65616,-0.65814,-0.98863,-0.8589,-0.77824,-0.9359,-0.76492,-0.66111,-0.64049,-0.84403,-0.71708,-0.73594,-0.83489,-0.77203,-0.59029,-0.41647,-0.84765,-0.8106,-0.84086,-0.39384,-0.78237,-0.74419
96,4,Br,23,-0.9384,-0.9253,-0.89172,-0.73194,-0.67961,-0.70115,-0.8286,-0.87429,-0.81577,-0.90148,-0.93963,-0.97725,-0.93089,-0.94055,-0.87846,-0.89245,-0.77801,-0.92827,-0.59806,-0.97091,-0.9384,-0.67719,-0.94606,-0.94761,1,1,1,1,0.63453,1,0.74649,0.84023,1,1,1,0.80818,0.24528,-0.65866,-0.8353,1,-0.99286,-0.94612,-0.93334,-0.8664,-0.71694,-0.69562,-0.93039,-0.86661,-0.94693,-0.85388,-0.87741,-0.92492,-0.9346,-0.9412,-0.98769,-0.94216,-0.97469,-0.74369,-0.8688,-0.76479
97,4,Br,24,-0.9903,-0.86418,-0.98405,-0.95234,-0.92863,-0.84832,-0.81631,-0.81518,-0.79834,-0.91094,-0.86654,-0.94115,-0.87675,-0.79662,-0.81577,-0.90717,-0.85965,-0.9476,-0.93334,-0.88545,-0.9903,-0.99901,-0.71221,-0.87529,-0.82866,-0.50154,-0.77338,-0.26886,-0.39353,-0.809,-0.4843,-0.80539,-0.013403,-0.92463,-0.79292,-0.82316,-0.87499,-0.50485,-0.0024913,-0.42287,-0.99921,-0.9182,-0.99957,-0.98733,-0.94489,-0.60922,-0.93847,-0.97621,-0.9577,-0.90198,-0.97382,-0.94557,-0.97906,-0.88488,-0.9966,-0.8947,-0.89392,-0.87888,-0.8629,-0.87656
98,4,Br,25,-0.87716,-0.88821,-0.9851,-0.91429,-0.91617,-0.85496,-0.90977,-0.98643,-0.88519,-0.93619,-0.73029,-0.81999,-0.84258,-0.74054,-0.81607,-0.87715,-0.87594,-0.79531,-0.79395,-0.79754,-0.87716,-0.97103,-0.83906,-0.97796,-0.99024,-0.82154,-0.73561,-0.76895,-0.76502,-0.65581,-0.7866,-0.67026,-0.44863,-0.80955,-0.6469,-0.59057,-0.6475,-0.33782,-0.41404,-0.65898,-0.96886,-0.98345,-0.97272,-0.99422,-0.81145,-0.93244,-0.93501,-0.98669,-0.92297,-0.99246,-0.91156,-0.93007,-0.94309,-0.86885,-0.96564,-0.92795,-0.9377,-0.86494,-0.93891,-0.85947
99,4,Br,26,-0.9911,-0.75644,-0.93805,-0.59272,-0.75384,-0.84007,-0.51251,-0.7069,-0.81064,-0.93198,-0.88287,-0.68417,-0.37382,-0.9161,-0.95871,-0.90372,-0.79294,-0.86083,-0.84158,-0.97635,-0.9911,-0.99657,-0.99524,-0.98399,-0.95995,-0.97931,-0.97731,-0.96542,-0.9367,-0.95683,-0.87857,-0.93662,-0.92634,-0.93242,-0.89459,-0.91017,-0.89325,-0.92323,-0.93515,-0.8775,-0.99949,-0.97148,-0.65811,-0.85575,-0.80952,-0.51791,-0.86809,-0.62102,-0.92998,-0.9651,-0.93637,-1,-0.80442,-0.93825,-0.99389,-0.95115,-0.96101,-0.82437,-0.90096,-0.64014
100,4,Br,27,-0.31277,-0.75696,-0.815,-0.98077,-0.87453,-1,-0.936,-0.82503,-0.89497,-0.88196,-0.85434,-0.66323,-0.82587,-0.70926,-0.75274,-0.96837,-0.99115,-0.55794,-0.67468,-0.86785,-0.31277,-0.93392,-0.9674,-0.96898,-0.9502,-0.96007,-0.95733,-0.9872,-0.98041,-0.96465,-0.97619,-0.98098,-0.59517,-0.70462,-0.94861,-0.96456,-0.90186,-0.72926,-0.83156,-0.67204,-0.12398,-0.89969,-0.78954,-0.96826,-0.97528,-0.99498,-0.96488,-0.87123,-0.8553,-0.85868,-0.87096,-0.86732,-0.75812,-0.78499,-0.79502,-0.68341,-0.71503,-0.68959,-0.7534,-0.76765
101,4,Br,28,-0.83926,-0.88219,-0.7699,-0.76299,-0.84207,-0.80922,-0.75193,-0.74534,-0.71005,-0.91503,-0.75319,-0.82473,-0.70226,-0.84232,-0.72219,-0.80375,-0.65973,-0.85263,-0.74541,-0.50407,-0.83926,-0.91027,-0.97396,-0.94813,-0.92128,-0.88575,-0.93788,-0.88445,-0.77418,-0.86215,-0.83044,-0.87233,-0.7174,-0.59602,-0.75904,-0.81401,-0.71429,-0.81074,-0.82094,-0.80423,-0.95272,-0.99179,-0.96019,-0.86898,-0.68627,-0.80748,-0.96968,-0.76418,-0.99014,-0.96147,-0.94055,-0.9664,-0.83858,-0.94424,-0.81033,-0.88893,-0.73132,-0.75139,-0.87928,-0.85432
102,4,Br,29,-0.99129,-0.72986,-0.97922,-0.94351,-0.96977,-0.67706,-0.86052,-0.93341,-0.84988,-0.87854,-0.95535,-0.95807,-0.93168,-0.91109,-0.83422,-0.83672,-0.88338,-0.75018,-0.68127,-0.90164,-0.99129,-0.93977,-0.99698,-0.95238,-0.93967,-0.88724,-0.71096,-0.58254,-0.76367,-0.051924,-0.78176,-0.62152,-0.69598,-0.73107,-0.8748,-0.77969,-0.9215,-0.91205,-0.54814,-0.77039,-0.99854,-0.96627,-0.93472,-0.99166,-0.95653,-0.66333,-0.84795,-0.89275,-0.99608,-0.90947,-0.75499,-0.88173,-1,-0.92149,-0.72394,-0.85937,-0.90477,-0.88237,-0.80207,-0.57658
103,4,Br,30,-0.55518,-0.54927,-0.59982,-0.82971,-0.77043,-0.71175,-0.59906,-0.88888,-0.70964,-0.66023,-0.84453,-0.93654,-0.63255,-0.65204,-0.80446,-0.7343,-0.4127,-0.54634,-0.6711,-0.61961,-0.55518,-0.051559,-0.95297,-0.88997,-0.054001,-0.94291,-0.10509,-0.072939,-0.26009,-0.89025,-0.066823,0.41,-0.75672,-0.34563,-0.30038,-0.93976,-0.1592,-0.059902,0.10697,-0.063121,-0.80262,-0.56409,-0.94353,-0.9023,-0.82182,-0.4639,-0.87239,-0.73029,-0.83404,-0.85814,-0.85219,-0.86211,-0.72784,-0.65904,-0.76686,-0.78623,-0.70346,-0.58478,-0.89118,-0.84516
104,4,Br,31,-0.68641,-0.77536,-0.85446,-0.79483,-0.79186,-0.70548,-0.75564,-0.83699,-0.81409,-0.84511,-0.79117,-0.69648,-0.72495,-0.79875,-0.74611,-0.75131,-0.83584,-0.65619,-0.75256,-0.70469,-0.68641,-0.58196,-0.83673,-0.88675,-0.86369,-0.81289,-0.24126,-0.83816,-0.8822,-0.59563,-0.30285,-0.68465,-0.21374,-0.45841,-0.1814,-0.7394,0.17111,-0.56103,-0.62396,-0.51009,-0.96798,-0.96729,-0.90087,-0.73489,-0.55308,-0.20474,-0.81565,-0.89986,-0.93213,-0.69736,-0.83135,-0.77982,-0.64014,-0.64924,-0.80792,-0.56891,-0.76874,-0.54374,-0.71043,-0.53398
105,4,Br,32,-0.71964,-0.48468,-0.43012,-0.10567,-0.019592,-0.78131,-0.71865,-0.81259,-0.70594,-0.72909,-0.41737,-0.52706,-0.51076,-0.5187,-0.80592,-0.71428,-0.55729,-0.44997,-0.66717,-0.86091,-0.71964,-0.85469,-0.93243,-0.9582,-0.94151,-0.90513,-0.89174,-0.9701,-0.443,-0.96035,-0.58708,-0.57999,-0.96715,-0.96394,-0.55079,-0.87815,-0.6842,-0.7207,-0.47386,-0.6347,-0.87134,-0.89986,-0.90103,-0.66717,-0.86838,-0.71937,-0.96269,-0.76704,-0.80508,-0.91041,-0.82909,-0.84193,-0.77909,-0.79494,-0.85168,-0.70598,-0.82329,-0.66746,-0.77647,-0.83588
106,4,Br,33,-0.87391,-0.85739,-0.32947,-0.72221,-0.83565,-0.79395,-0.88306,-0.85182,-0.64192,-0.84851,-0.85001,-0.88469,-0.79441,-0.78762,-0.8803,-0.79925,-0.94869,-0.91197,-0.81263,-0.79354,-0.87391,-0.9078,-0.73575,-0.66686,-0.74358,-0.77012,-0.55081,-0.4553,-0.69182,-0.64518,-0.57962,-0.072665,-0.5706,-0.7231,0.072914,-0.63495,-0.68607,-0.63466,-0.541,-0.69566,-0.99717,-0.98774,-0.80703,-0.64967,-0.85477,-0.90399,-0.96048,0.021548,-0.93764,-0.92768,-0.69787,-0.81657,-0.98941,-0.96599,-0.94406,-0.89898,-0.92014,-0.83766,-0.84067,-0.92671
107,4,Br,34,-0.92826,-0.93932,-0.16304,-0.69829,-0.7624,-0.83145,-0.67425,-0.76424,-0.37364,-0.56181,-0.5733,-0.77408,-0.65439,-0.70614,-0.31743,-0.90642,-0.72651,-0.75554,-0.53019,-0.82438,-0.92826,-0.97898,-0.97767,-0.98893,-0.98335,-0.88269,-0.92547,-0.70337,-0.96084,-0.94596,-0.89121,-0.83895,-0.6855,-0.62112,-0.65602,-0.71562,-0.60104,-0.46618,-0.79722,-0.59707,-0.97592,-0.99214,-0.93081,-0.84911,-0.68691,-0.67185,-0.97535,-0.72251,-0.04061,-0.98671,-0.83846,-0.76789,-0.87402,-0.89352,-0.78186,-0.51435,-0.68209,-0.86277,-0.80346,-0.56316
108,5,Ps,1,-0.9764,-0.96336,-0.90122,-0.89249,-0.87811,-0.8914,-0.92423,-0.98226,-0.81755,-1,-0.9162,-1,-0.97071,-0.87396,-0.88775,-0.89734,-0.93707,-0.79557,-0.78108,-0.85851,-0.9764,-0.99671,-0.95887,-0.9656,-0.95421,-0.94841,-0.90246,-0.92122,-0.86537,-0.95095,-0.96193,-0.93278,-0.9222,-0.86785,-0.90131,-0.9634,-0.7265,-0.91319,-0.62894,-0.92684,-0.98266,-0.99249,-0.94292,-0.98036,-0.82193,-0.63024,-0.65724,-0.63514,-0.9461,-0.89319,-0.95786,-0.93805,-0.93156,-0.99277,-0.94817,-0.89561,-0.97269,-0.71461,-0.90095,-0.81931
109,5,Ps,2,-0.93403,-0.9445,-0.82249,-0.81768,-0.86907,-0.66851,-0.85856,-0.75945,-0.96433,-0.9347,-0.92062,-0.95427,-1,-0.78629,-0.93143,-0.97967,-0.89805,-0.88558,-0.94716,-0.89311,-0.93403,-0.15292,-0.531,-0.62776,-0.46074,-0.4701,-0.31925,-0.41916,-0.55484,-0.16363,-0.26721,-0.1863,-0.167,-0.32225,-0.37365,-0.22093,-0.20702,-0.073636,-0.56174,-0.88079,-0.99706,-0.995,-0.90657,-0.96332,-0.98342,-0.8969,-0.96164,-0.89438,-0.86511,-0.98696,-0.97355,-0.98625,-0.92886,-0.95129,-0.97791,-0.98896,-0.98094,-0.043448,-0.94754,-0.97216
110,5,Ps,3,-0.81412,-0.91618,-0.80508,-0.93032,-0.92782,-0.6269,-0.67088,-0.68027,-0.73299,-0.7265,-0.53917,-0.75032,-0.19025,-0.36483,-0.4874,-0.59192,-0.51504,-0.48365,-0.44477,-0.36704,-0.81412,-0.88984,-0.9466,-0.90539,-0.10762,-0.9147,-0.92224,-0.92419,-0.34043,-0.10173,-0.1069,-0.18049,-0.28778,-0.33059,-0.10509,-0.46323,-0.2413,-0.26182,-0.52712,-0.27309,-0.95829,-0.83342,-0.97321,-0.99305,-0.92234,-1,-0.93129,-0.82974,-0.83942,-0.95943,-0.94223,-0.8591,-0.92556,-0.33379,-0.96604,-0.90986,-0.87751,-0.80614,-0.6722,-0.88397
111,5,Ps,4,-0.99612,-0.91171,-0.88536,-0.78031,-0.47697,-0.77963,-0.67787,-0.87225,-0.72775,-0.80482,-0.48611,-0.89774,-0.61763,-0.81972,-0.86188,-0.82956,-0.84129,-0.68459,-0.87823,-0.7904,-0.99612,-0.83347,-0.99989,-0.87846,-0.73683,-0.74979,-0.61247,-0.6098,-0.578,-0.62659,-0.59046,-0.44968,-0.81683,-0.63401,-0.38061,-0.63395,-0.67872,-0.65912,-0.19407,-0.71956,-0.99869,-0.98934,-0.99709,-0.98634,-0.92217,-0.98182,-0.99574,-0.96602,-1,-0.99018,-0.97001,-0.94865,-0.96769,-0.98626,-0.96078,-0.86402,-0.83641,-0.78004,-0.93467,-0.93228
112,5,Ps,5,-0.99982,-0.99251,-0.81368,-0.81608,-0.7848,-0.77148,-0.68129,-0.87043,-0.59361,-0.80651,-0.73349,-0.86936,-0.78498,-0.61085,-0.7641,-0.79503,-0.88533,-0.80969,-0.75378,-0.84817,-0.99982,-0.98947,0.43988,-0.9792,-0.34105,-0.33725,-0.28179,-0.21055,-0.9431,0.028029,-0.0027112,-0.88402,-0.28256,-0.49803,-0.036538,-0.00058765,-0.11014,0.17082,-0.23035,-0.25384,-0.99992,-0.99732,-0.93921,-0.96855,-0.92621,-0.84344,-0.93879,-0.8972,-0.97218,-0.95497,-0.62493,-0.86135,-0.99473,-0.88416,-0.78066,-0.96197,-0.93828,-0.94723,-0.23684,-0.53656
