number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
72,3,x5,25,1.935442799,297.7559311,935.3779467,1632.166235,414.3260103,786.6977718,1744.925887,1966.316553,1661.002088,602.1231298,667.9543949,1049.637258,1441.777823,1550.960781,2575.34645,1901.194197,2067.925701,2675.501981,2457.726444,1073.794952,1.935442799,1.941802147,152.1797833,1003.158121,1391.093656,4533.454803,6446.832442,2868.1404,4922.799665,11616.482,6364.641912,7769.038055,19095.28748,17472.11901,43784.69669,7363.96122,12367.81428,21547.04131,19248.38803,10554.77264,0.1106421107,19.51741093,187.3128568,144.8504122,98.80644017,88.81390739,352.4602112,482.3700252,219.2634165,83.51324624,1669.525339,514.0386424,509.1989984,1303.066056,405.6142074,880.0025086,514.4563538,386.005542,1261.891221,363.8618645
73,3,x5,26,244.479912,1047.958634,306.1091307,562.7728826,640.3881353,925.0306234,2183.217322,455.4694921,821.0362029,1370.616449,1443.447121,1658.91374,2514.647586,1736.715081,1851.01273,2093.003703,2180.768809,1721.289265,2395.806118,3223.158501,244.479912,1023.768792,1078.456717,489.6306303,1218.971465,1020.55217,904.2550611,4263.418336,3504.493146,1155.264878,3726.826557,3463.024207,5247.707173,5296.332724,12922.70605,3176.023941,3658.935838,3740.79528,13866.22062,10327.41984,33.25609438,996.9910619,171.3678565,278.0469796,199.2550889,988.2316842,1156.010103,632.3265721,550.9066367,904.5244747,818.6588451,877.5091934,2009.108112,592.8747657,538.5189686,2611.218357,1541.117114,1754.591961,1942.043781,1278.196468
74,4,Br,1,70.19135765,1760.589577,1314.496752,2593.520973,3121.554124,4318.182268,3463.421632,3299.234566,2543.461936,3558.244354,2666.339812,4158.265486,3038.578612,2848.146314,6273.76498,4334.060165,4898.263995,3761.8209,6196.606497,6565.196933,70.19135765,1698.788521,1795.307733,4389.659276,4092.582652,5232.824349,2661.285241,5597.125801,8474.579128,6997.876636,3813.701508,9310.232453,8048.373088,13831.09695,13862.65696,6385.590932,5580.299878,5538.862706,22601.81451,7047.797068,10.96968326,324.1321515,312.0278714,377.3422322,956.1868524,306.6105982,675.7228402,624.7989452,457.3154763,5319.522978,603.8597888,7344.234276,305.8894954,646.2681038,955.4789517,897.9951245,1530.463006,1431.820548,5028.650994,1746.757283
75,4,Br,2,112.5649622,2569.389573,2853.281977,3329.69389,4746.018925,15025.56352,10889.98012,8286.811669,4817.666042,4735.074876,14996.00856,3083.284191,1579.88638,12619.6161,2534.064504,2399.306764,3070.742316,9149.619128,9252.750563,4387.891473,112.5649622,2569.389573,4964.801177,6035.298891,10997.50607,3039.914816,6466.406312,6863.897063,2212.983817,3542.805836,9942.215271,3584.376706,18360.50693,7550.128742,6706.696506,18552.05454,11800.81346,22025.40902,4847.778684,32256.25752,22.86247266,812.7921691,910.0080127,4614.97412,1169.922226,1151.056882,1716.290326,6076.070391,8724.344089,7683.893927,4894.067974,3658.966299,2042.425787,14748.60348,3916.363791,21534.26933,6165.068502,1460.840225,9593.226232,7887.477962
76,4,Br,3,623.2457688,2237.703104,9641.633271,6174.349233,6319.894154,3111.008656,13613.54056,12189.51617,6130.304225,7291.302233,9667.037808,24138.64471,8900.571201,15487.51656,27045.09488,17808.70558,9449.487681,4020.587429,4275.031474,9184.501156,623.2457688,2097.268483,8429.099078,6453.118786,7130.006565,11632.63925,3721.551479,10040.93978,8064.030325,10223.26047,15844.70964,10113.00232,8119.067927,9218.205465,27815.07767,26068.71631,17841.7263,17270.80063,27157.25053,17342.30434,304.1131119,1131.466497,9424.046228,8091.579789,8639.636741,1950.279291,6920.149662,5012.326936,4614.049278,505.129642,11203.81968,9104.867724,2898.637456,1788.212298,5202.026811,7909.68734,1927.261767,1717.152278,8930.903974,3210.650276
77,4,Br,4,50.47541331,251.7776506,1236.719476,422.8273663,1770.818451,5116.363192,4734.654686,2577.710283,4553.963147,7147.630387,3240.773178,6883.000507,7133.115038,7284.703529,9624.614097,10788.29615,7472.557762,8227.454768,24901.35035,11332.09929,50.47541331,218.8174438,1066.857559,15938.38154,7589.110366,8867.039593,31550.97951,29508.10035,32396.37741,30479.66767,30987.60742,27802.11719,28505.9026,33505.51961,27079.4003,31703.14475,41023.40638,46786.79097,24188.2585,42109.35649,4.113120546,288.2412218,59.62475411,1519.49668,5377.354086,189.2634226,7616.835856,658.3755387,3858.872843,2748.979801,6646.514365,9247.54971,20404.57958,2579.999458,7855.473954,9542.770236,5498.932043,6721.621137,2296.10354,9643.225438
78,4,Br,5,549.015781,2930.338387,5709.516192,6446.945745,3789.981876,4156.5381,4097.096117,4359.775026,7705.708743,8283.110923,8256.891872,5975.687825,5461.181528,6414.096849,1593.092398,7407.18696,5716.423555,11589.94907,6822.504477,10455.58535,549.015781,2930.338387,5800.054653,1921.310334,6809.110014,6647.179244,4824.976672,5237.632342,4882.320728,5535.561839,4426.050427,8129.835303,9414.919377,11221.97057,14456.58176,18579.92767,13340.16356,17155.75644,13428.44697,13816.26941,222.1409214,1005.884166,4014.627524,5531.576452,1867.225834,2404.405989,3237.24682,2654.95721,2483.868117,1433.0878,9307.632487,4868.867754,2032.908488,4668.60092,8594.341894,6209.86457,13338.41491,10244.9292,5316.259837,8367.663097
79,4,Br,6,107.1898987,281.6771523,2690.022941,1633.397828,3968.859096,5985.41604,2280.702743,6857.653958,6018.863041,8042.639055,14827.35845,6986.748646,4675.157048,3605.533686,9873.200381,10370.09008,6199.798551,8102.364848,12022.8863,12840.64924,107.1898987,285.3612854,2088.573707,4354.70742,11439.33502,3836.336164,13853.38648,2626.911982,18709.96243,14639.95836,19142.57226,13216.77052,19579.13722,9058.187291,19909.27871,18339.4193,11112.48523,9422.082828,15730.46808,17601.51625,47.21116822,69.13786836,1682.663132,541.4814583,4767.240244,2860.819976,4831.692997,4604.43873,4537.274105,2103.274231,4474.912495,5360.882686,5711.143683,6035.49572,6601.605811,4613.253621,8255.839933,3384.000614,4053.498128,6350.410535
80,4,Br,7,36.05530865,2103.88037,814.3605199,3469.423451,4357.183542,753.5838711,5691.632759,1854.814608,1618.366801,2535.702588,1906.783793,4840.919116,6652.409479,2314.751752,7309.408287,17277.24903,5625.372766,4287.350171,10992.76417,12836.79301,36.05530865,2103.88037,819.0604785,1937.40011,2040.71942,6865.217749,7587.481472,2162.700366,11164.75755,5887.87015,15215.09653,6897.168667,42296.27897,18420.94077,11676.20988,43667.06106,50827.75076,11466.6921,56327.45637,46924.07123,4.324695731,634.6607118,96.93831405,266.9211638,1312.672334,2695.241957,670.5630836,171.6689452,1252.990025,470.4748199,2162.245491,1137.558945,2440.382347,2682.783949,1854.837194,6175.096948,4964.169722,4747.375197,6990.825956,8035.495975
81,4,Br,8,646.3392724,1161.57957,1218.832981,1578.967758,3680.04942,2835.320106,3652.998912,502.8584432,2002.252273,3808.059518,1507.273,4719.812571,5993.699675,3422.975132,7836.280894,5495.145682,6902.819083,5564.156802,8498.545225,9891.159227,646.3392724,1161.57957,1244.963672,1717.699063,9295.541725,9415.185039,9141.160756,8851.076715,7342.564906,11675.16305,5206.587409,9338.685702,9410.365813,16478.57868,16235.17254,14714.56476,9261.079112,7911.640201,14195.61424,44500.4021,8.005685671,430.3719487,211.7876137,121.9403886,734.176838,1179.919383,2437.218976,78.27296014,2540.975209,1279.812331,3054.577678,3670.509352,6439.070889,1755.738684,16420.84105,11729.11285,12863.46765,12213.52434,8195.108594,4004.992005
82,4,Br,9,1571.08288,2102.878995,1298.575335,1905.428822,3075.711744,10057.11735,6362.211989,8967.336007,2749.886168,7971.562051,5959.609328,3931.388237,6675.738077,4623.167579,6428.663096,11828.42143,6246.35486,2278.635781,3837.279716,5935.650812,1571.08288,2130.999593,1287.668504,2703.689177,3109.294225,4442.690319,34759.07708,7756.337973,8837.256365,6035.499684,12321.25862,17708.06851,6685.553016,5179.742448,18242.24644,47114.89578,21594.87985,10537.06066,26272.78401,20772.6368,45.60509839,85.4871521,79.82591498,373.2531372,1183.548656,1059.370365,8900.18508,9741.913203,598.8089426,4085.19971,1944.199755,3956.994238,7276.653653,5020.37256,6071.117304,1976.139075,4648.698066,2243.936263,4501.935541,3261.978581
83,4,Br,10,3.515798879,1423.789523,727.2507967,1834.342246,1084.017097,434.1132272,2588.861998,1991.407231,2462.472927,4011.312966,4835.995928,3853.546714,3383.683679,11876.56485,5588.152463,14261.8384,5604.407901,15173.31727,13046.22281,18895.14339,3.515798879,1366.560093,673.9112203,670.3872841,1013.504125,1758.850781,2093.792149,4241.516805,3126.639286,1257.718239,13118.17697,3236.983629,2051.640451,19566.87829,9580.892271,7322.94556,21972.15317,20394.10488,10971.28096,7726.740441,0.1815056581,3561.014034,50.16087998,55.03504592,816.2393826,223.3951552,388.125199,1541.917459,752.4286534,884.5622799,1304.203307,1923.865594,1923.003928,2520.473023,11037.56671,1041.590564,10704.72755,8963.883794,1985.984121,2936.027901
84,4,Br,11,46.46058917,535.4090361,2439.916959,2038.361013,708.2990421,2402.444154,2001.956459,4041.678331,3266.775954,4268.620497,6100.607921,2543.143996,7573.771777,9988.725773,8649.019377,5958.20113,9650.787526,4704.182445,11779.55487,15847.9266,46.46058917,849.4170436,1231.582837,736.8170405,2094.366282,4301.132197,5056.449085,4799.225582,5748.060915,4832.082181,6491.225707,7232.424436,8368.851343,48162.7388,14289.80508,8036.274736,17631.20155,5160.024501,10641.38215,15619.9859,12.79299546,202.3868225,179.1614209,528.102156,1425.520081,4176.015075,2252.279606,2601.427726,10147.85869,2318.233803,2142.728965,2013.86905,5811.629902,5656.665374,5597.889009,13545.24711,8176.093997,1814.95776,6585.116192,8436.209396
85,4,Br,12,2.789862966,6769.649077,1724.619419,3077.37751,3344.936849,3152.142971,19992.89482,4204.42413,15040.83313,7601.516174,17115.46876,9869.017615,15576.80262,19253.00397,14208.99592,6806.19434,21963.61435,13107.91231,27389.32097,16814.81023,2.789862966,6769.649077,865.2426483,2887.553423,3340.012404,5235.793459,3450.005046,14111.74512,12854.34605,12388.27494,19221.4563,13478.36877,14860.07901,13483.44782,14055.01129,24720.26352,21169.02904,19908.51449,15078.1397,23070.31988,0.9039279504,2574.817958,863.7527769,10871.40211,3297.23674,1679.229372,7029.848857,6827.555256,5520.240416,1836.766553,9100.314398,3567.069771,11496.46003,7973.317628,13263.79821,6838.430992,11615.62076,10320.31403,8905.459311,5360.243507
86,4,Br,13,1173.172879,13756.46119,14248.55305,2149.370313,10313.13138,18532.48409,4774.695993,2359.039246,8308.013197,7618.421083,11523.70704,11705.18695,4760.125818,6635.437657,8662.179141,6438.2911,11250.77967,19369.72778,26618.80878,13368.06027,1173.172879,13972.02212,3430.978433,2070.314131,9562.122329,20546.90035,4052.911577,6909.069389,20087.63716,8882.707837,9328.204067,23394.91218,20634.22622,15441.54114,9138.358651,12719.77894,11724.51833,12300.39534,36086.17165,47012.49624,1235.0451,18251.53267,10603.98392,23150.70167,9967.033969,846.7492481,9597.041281,11242.48855,4690.534294,1311.2325,6627.173609,2599.481917,3038.381273,4406.755958,2175.573067,11084.52643,5192.840813,5820.594972,7864.504687,6729.610677
87,4,Br,14,321.5895553,1356.683956,1504.324027,1571.142137,1873.534847,2396.516939,3810.89836,3685.349038,4308.560729,4099.697638,5793.180074,6214.840992,5182.834465,8530.39923,4639.017435,15506.91405,9965.975281,9367.310336,8328.48895,9338.910068,321.5895553,1356.683956,1443.055128,7620.366618,2318.49972,12918.37952,6580.672345,11740.52499,4461.046515,29804.08992,16528.85289,13809.9235,7246.695012,12325.86056,10077.60905,18778.36657,29237.17195,13024.55073,28284.58555,20901.21202,210.855683,694.8050826,2318.287408,2498.959645,3795.660801,4417.410031,4701.435329,10737.42154,2582.658873,7768.925223,6890.610967,6751.026436,9974.191683,8983.169685,5791.902225,9961.393143,6813.162489,12384.02436,12260.5934,4425.698243
88,4,Br,15,885.6188939,2054.811227,2427.362084,4299.958277,8457.853295,3930.995914,1171.489305,1926.144899,2422.761548,3032.614538,4717.225633,6372.80923,4205.577079,3164.735419,2543.473126,6759.874965,10507.35695,2563.44786,3486.72971,3599.070171,885.6188939,2054.811227,2975.909894,4248.238961,4992.848541,7323.053187,3531.485147,7439.522274,2067.233716,35554.11906,4613.396011,8042.517253,7331.129584,7577.25875,16189.33606,23172.50487,18460.41128,11044.5163,24316.29634,24629.81325,20.81774987,51.28756805,104.5347247,2784.767044,3855.066609,855.6001236,11351.09783,1310.090433,634.0082902,1481.875715,875.5344828,1670.172171,3499.658709,1442.865244,3964.37549,4198.508036,7551.074838,3502.623893,6993.872411,11883.39886
89,4,Br,16,87.4205611,760.0405629,18.81873411,128.4631095,1930.089469,1864.21328,3540.271483,3125.188871,3527.863339,3301.880207,3395.747346,4219.95063,3522.31165,1812.124901,3485.761373,8032.412826,3777.504568,6789.822173,13648.14744,4696.854766,87.4205611,963.3444633,514.9539638,608.1513212,7531.789792,461.7778346,17778.39745,17490.94363,15325.61496,16100.52806,12611.26583,16552.51964,29593.33812,14051.12395,11720.38511,15808.82224,13714.42063,11833.17614,14959.97899,25519.79724,5.960963206,126.868882,72.78828615,15.72378622,56.28194148,2467.521802,3301.540276,1531.350058,1791.902147,2485.264712,1042.161184,2693.717671,1426.017764,1403.505816,3000.222954,1624.453095,2194.719206,1265.709339,2543.084073,6259.513263
90,4,Br,17,1311.437586,528.9305747,5336.671468,1523.731154,3532.945981,3928.576825,5705.188702,7757.728474,5719.227693,7353.429155,5800.990474,2153.621123,2105.014322,4407.190525,4329.915685,5846.183605,2828.258939,5690.409751,9640.740973,6002.718165,1311.437586,4598.230728,4953.488357,1329.608981,47812.79881,66824.30525,51953.691,69653.9966,55846.56836,80350.26819,49761.74308,123368.2845,81194.83087,100858.8056,81582.78189,101798.5765,79328.64186,137428.712,15234.24492,68954.35442,49.05609123,1430.978652,46.15878473,77.88713772,76.28135313,1023.355226,780.5698994,5524.623018,745.1434275,259.0583598,1458.494556,1773.958746,587.1811416,718.6689126,2577.639482,2606.027552,3690.309205,1983.135411,3969.197031,1602.077568
91,4,Br,18,840.8745725,2103.776856,2342.230039,961.9562018,1323.264824,1971.952158,2643.651316,3958.854237,954.9415598,5640.527093,1572.453357,5139.926964,1289.020755,3050.870605,2244.813517,4482.525487,3788.053769,7897.914126,4484.751904,4018.463146,840.8745725,2223.190235,2218.559009,20175.22732,5317.768701,1869.901824,14088.80219,20162.95128,5286.679154,5811.697205,12682.77242,9836.778174,5781.217841,7244.024794,24193.5013,8693.671081,9758.360236,21678.25704,16931.41497,5106.488171,101.8464053,216.7335768,50.38474097,97.9035778,476.707436,2601.414164,480.4192889,398.3238594,342.6293052,765.8470691,2327.219259,203.1376395,1575.468594,738.4288356,476.9776451,1358.877478,1387.583934,1095.290102,589.2147825,1592.050772
92,4,Br,19,941.1712749,2147.058218,4380.161233,677.8902622,1701.968123,3598.371845,1949.451906,4459.661645,4483.931568,4739.667372,4967.9752,4860.144,4736.02976,9652.645058,4233.381756,5417.473127,4992.326916,9908.292291,11255.52597,6183.740062,941.1712749,3685.98391,4166.254938,7534.760762,11187.09791,11299.18083,20757.93303,10106.3014,11034.01733,13927.13181,30517.29431,34985.62702,20298.09807,15185.18982,14697.28649,15468.67099,5688.727468,37884.57989,27067.29043,37659.76163,226.1417,485.5156798,460.8260228,852.9032652,2795.951189,854.8782324,571.7746382,861.6096725,3031.591928,1387.24134,641.8544773,2933.349999,6867.177632,1888.006888,2957.025828,2363.937812,2374.970009,3019.978259,4048.289971,11210.05841
93,4,Br,20,2502.87914,5239.909072,5664.84201,1732.829072,5720.293279,6524.576213,5033.456603,7098.27552,4378.935849,10063.95339,14463.24492,6282.574524,5438.990863,10750.4314,10104.313,8144.28935,7796.434765,8082.301603,4560.124532,6214.960494,2502.87914,5239.909072,5488.871756,5935.834094,1783.710488,2528.391215,12989.54443,8594.536589,10226.22924,22105.55139,50430.14627,20010.43139,33156.00741,28383.51021,35495.05331,29471.46356,42778.51906,26611.05141,43440.73545,23659.26244,567.6645403,1249.356491,1260.46042,571.7240219,6997.553531,5163.952006,4634.349916,7399.766869,1032.642206,16069.22291,5888.687613,2157.273923,12669.98424,13730.25863,10864.12481,3769.022358,15033.28493,5356.102584,13103.64009,10917.89249
94,4,Br,21,18.51850822,419.7447814,5966.135977,6470.694306,7249.148066,5811.239715,4452.285044,5837.545501,15260.56513,6426.346684,7029.869928,15097.37202,7029.960046,11007.22326,13262.45537,15451.74306,18485.69555,15083.90634,16080.76408,17201.50309,18.51850822,7997.220004,29822.95949,84023.90448,30326.0432,112968.5776,33869.82524,83781.10196,96039.27237,84882.61038,106143.6463,79759.32486,94627.88921,126557.2066,119905.4889,83185.52016,83600.63819,225674.9777,68695.9365,78183.98179,2.347640469,445.0459597,1477.875559,1283.662025,3204.117109,1035.455327,8111.696643,8072.977236,3613.724393,15133.60075,10530.93455,7111.79267,7312.083459,1565.12722,23850.37119,12102.45255,6636.567424,15784.96237,28641.02038,22059.56165
95,4,Br,22,557.1661356,5996.943833,2407.742256,4632.344166,3677.309328,4635.900564,6219.278123,8458.452684,11462.96758,11661.86188,22414.20572,10336.57779,8078.518741,8367.709433,12527.94917,12494.92391,19907.70186,12169.98274,21621.34267,15871.07746,557.1661356,1430.832685,5792.827209,21847.31713,22326.41546,26225.53823,18869.92497,8693.294139,24981.32243,13890.41332,50957.31032,26717.48543,37716.01719,40805.31986,24198.89169,41653.19918,44426.01826,36956.21721,59437.05697,30518.41103,8.310127949,3145.459286,566.5374455,718.4818556,560.5544529,12348.19132,406.446196,1213.498646,1003.993913,735.9068753,2807.694251,2272.891271,2335.488342,2850.007366,2964.970003,8707.779015,1800.652233,4968.674612,5419.972953,4400.467215
96,4,Br,23,71.45487117,169.9790659,842.2662481,633.7432457,2859.366002,2670.854718,1504.410277,2349.849563,3362.718574,3527.893655,2488.6959,2641.797555,4392.547455,3760.815806,2389.812722,3479.370932,2697.523751,4001.687931,5822.600588,2908.148213,71.45487117,8514.738445,10604.67108,12156.68583,240937.0277,241949.5287,243038.0326,243032.0331,242278.3444,277974.5483,246539.4401,272792.7695,389348.4953,255193.0441,20350.25833,283530.0893,133343.327,261308.9981,188114.1961,35637.49251,3.921289829,479.2061889,205.6950633,269.8925954,322.3542802,839.6575351,804.2609138,544.4865764,1071.530728,1644.348524,2927.198876,412.8928621,359.3764216,1172.859405,1050.29535,1382.60621,2092.243189,1961.290367,1773.489013,1167.181569
97,4,Br,24,27.68718283,86.0457598,893.4426286,584.4117771,2555.440624,1193.311819,2777.810802,3064.958313,1467.942375,4121.493512,3236.777488,4129.486408,4452.458411,2735.355495,2663.596484,3086.002952,3581.498892,3763.274099,3427.703093,3326.077262,27.68718283,1255.002335,226.5709172,12307.47999,13579.5079,12676.24976,25983.01093,11302.38374,29942.5247,67216.02405,36145.82844,39541.47125,53447.14826,25413.65207,125674.3719,25777.83129,67064.08432,88173.32913,167978.7366,19812.05741,5.68340423,758.2188085,158.9615288,94.15055569,616.253348,429.7963064,312.1957541,861.2881625,969.7584977,1055.835907,869.8987411,645.3902348,1981.112497,1658.135717,1536.115857,4117.854748,1118.487383,2896.718887,7367.002909,2375.453363
98,4,Br,25,199.8779106,657.4864301,1085.214149,548.0422664,758.9631933,2290.83257,1576.432086,1824.407332,2233.893531,1762.387786,2423.606406,2898.741726,4253.00198,3256.654001,3236.860733,4700.686633,4219.348475,5627.893691,4433.889793,4738.960166,199.8779106,878.5298328,2395.07036,1253.723146,20065.74406,21176.09052,31213.39923,22428.6144,30779.65947,22845.82938,32506.89736,27407.90946,41226.0955,50846.53602,62271.19354,43202.10738,54850.48107,45852.28874,37192.82572,60226.5581,13.3350095,306.3375592,9.805025166,71.22653429,143.7712457,197.6039278,528.6479746,530.1242416,462.2655687,666.9546016,880.0985067,988.1914566,1351.921353,1235.626391,1687.846921,1156.40025,1277.042942,2357.563614,1255.728169,1327.356375
99,4,Br,26,19.23536306,1820.519941,2477.242745,4545.008871,2807.940074,2685.039345,3192.159127,5896.671263,2643.10649,4592.160739,3487.240629,2378.180796,6759.129848,5871.654563,5185.110442,5508.056528,10047.64679,9135.282813,15057.41224,13073.62512,19.23536306,91.9859412,3201.02752,3117.042164,6962.192204,5343.876618,6383.927081,4900.782639,6080.051523,3752.264966,7061.196858,13589.83307,14022.28686,11043.46103,16973.10851,14895.07298,29316.76782,15945.24132,11528.9641,28230.35943,4.375336495,507.8842932,2134.253241,564.8308689,1551.014765,2761.211577,1919.250005,1670.728319,1617.59069,2633.073187,1148.634913,1303.164216,3669.734514,1032.266537,3716.032008,4066.925251,2152.699433,4603.942864,738.2816183,6199.551488
100,4,Br,27,1636.180079,1418.689724,1152.447962,227.2329266,2709.022839,266.2642045,939.7777434,2176.338867,2225.270315,4850.440226,3502.982505,5698.162053,5684.250793,4217.716388,3323.036404,6712.679928,5523.149032,6309.150755,7174.845225,4646.427632,1636.180079,1717.610735,1596.382829,3117.980508,3046.527666,4136.552029,2164.691822,1585.407481,1284.334903,1889.244334,2504.732614,5898.478136,3567.439906,4884.599497,3940.092274,29429.75466,9031.315825,122344.8733,10343.47886,58522.37251,1175.150398,859.863239,482.3917375,130.1824093,125.38988,1808.573496,161.950532,2925.627491,3975.649404,3502.717131,2428.681749,4116.671193,3122.65666,4665.291971,7108.996795,6513.517227,5053.914037,10177.4328,5447.509124,7716.069887
101,4,Br,28,147.4379608,258.0585606,603.0291748,1022.46742,998.2015471,3040.435887,1863.073184,2144.701442,2376.242774,3835.051387,3568.498863,2538.8416,3929.273983,1991.144487,2789.065494,4684.715097,4179.252615,2224.868199,4825.955367,4376.094276,147.4379608,308.6961061,3829.052978,3902.61575,5664.036146,7673.468658,11190.93852,18393.25675,12810.47135,15601.14588,18207.00153,28084.97293,16634.54291,18608.26256,28737.3103,34218.9651,69028.59438,26151.53471,26676.69177,45038.70025,24.65507182,34.30555086,381.0124555,230.724987,569.5775843,4374.521979,608.005023,896.3695314,464.1612252,565.6374558,986.6053062,5254.182667,4169.433513,1505.433499,1842.613918,3955.551291,1567.455593,1444.19218,6107.151144,1407.925329
102,4,Br,29,179.7472797,1511.047666,894.8710176,412.6395358,668.5157269,3010.875582,1753.857584,1424.920748,2078.336785,3210.064048,1923.668233,2694.40916,2945.374062,6278.272625,2253.522749,5921.392096,5011.866815,3771.226243,5018.739762,3503.093541,179.7472797,794.6729788,497.2866024,9320.563877,3818.657628,4306.203402,8272.911574,17791.1148,9444.894852,11217.60288,43336.72643,47032.41678,20969.12826,54618.3745,51512.37015,45287.52188,39040.13629,23213.7974,145151.8485,16009.38932,21.62078021,541.5312618,388.2404783,67.94634045,870.1151623,720.7863853,835.759651,2309.290246,3521.250831,1104.070477,595.1369067,2375.317048,1507.334518,3135.297692,3315.987174,4944.518744,4127.76102,1646.775819,2718.997786,1549.892153
103,4,Br,30,523.3075869,2168.659856,1440.330045,1897.886764,947.0850878,3173.379843,1682.560609,2928.913168,3400.716752,3420.615807,2806.508955,6345.97703,10890.71002,4873.44842,5960.949141,2672.149807,7640.01322,10389.79963,11883.90049,13252.01122,523.3075869,2193.955066,35967.28677,9175.912285,6936.591533,7528.778745,109153.7297,109200.5851,108905.6316,110941.0693,116109.0917,115598.9777,110744.3027,141312.2258,106607.3382,119253.1045,64648.63739,207332.3222,39605.14593,118749.3184,89.17625065,2636.830851,680.0636147,583.1772734,787.0575391,4411.956314,1578.933385,2075.859352,1547.211929,2403.724158,950.9679186,3736.104158,1019.931743,3284.878751,3150.840878,3530.375807,2985.347267,4803.797187,5090.89658,6154.000365
104,4,Br,31,121.963885,216.1932993,409.5599057,852.7798994,1613.199809,1884.844522,2793.269542,1682.846667,2449.071766,2383.370197,4588.992897,3927.466788,5558.930544,4041.523091,3534.151854,3774.235057,4529.175235,4332.870435,4178.954442,4490.239348,121.963885,9863.334701,10076.90643,15551.57137,21050.73952,27108.72292,27340.48817,27825.65182,22176.62171,25880.94589,39188.81214,39932.9774,90278.7553,58814.95626,105813.4828,88912.95549,60152.24266,59525.74452,43835.52872,121715.8757,0.4973489534,1.27756789,58.65047201,887.3220524,227.6937969,204.854489,253.1797529,261.8270083,985.1268243,347.4094086,1619.093344,1228.878794,4693.771395,1115.600723,1711.121573,1147.820392,2188.905844,1854.914604,2323.627541,2623.611027
105,4,Br,32,219.629754,804.6212556,1094.302211,1465.097045,3511.683926,2764.967757,3420.325621,5084.281193,4084.782413,7421.833106,8227.182107,3634.589012,3790.215866,8311.823339,2941.299721,7343.120119,4052.833924,7005.907151,10166.08781,6366.157225,219.629754,1589.715622,1472.526009,2175.46566,1267.235113,68126.3066,2492.81529,5231.518027,70709.90368,69761.98348,71361.11172,62148.13849,5707.954892,6563.044017,68357.58366,74539.53524,18639.39826,46759.86205,15440.01472,108584.1693,27.74876873,50.72680945,123.4974262,134.8033433,448.4870079,3071.762855,770.6032605,1086.860608,1675.588283,1072.181067,2463.420746,1334.020154,1508.024365,853.6050417,3177.067465,3122.70614,2146.500328,1900.350451,2031.397344,3232.999138
106,4,Br,33,336.1797365,2543.050275,3635.37622,2373.706432,536.5890685,1069.686721,765.8034272,2239.951284,1497.617402,9603.080227,1532.245286,3354.6057,2547.411992,1646.719577,2462.83995,2195.635949,3230.5272,5375.119447,2788.298002,3756.478368,336.1797365,1016.210947,7205.135833,24971.32769,26294.46325,37290.39268,22053.1119,28145.46649,44488.47477,34383.86302,48357.49095,47496.25937,46944.8634,20189.41146,65355.3459,55834.00892,152360.849,133680.5579,66422.21642,26332.87598,26.03008987,367.355507,711.9866861,2289.170648,1454.141318,246.6586153,898.9541619,139.2962615,347.4386929,2466.842656,482.8867695,1377.918414,619.3422789,1245.842535,1078.451586,1365.855618,3349.466956,3141.916427,2377.386995,1164.413429
107,4,Br,34,2.548205094,17.05225721,5149.748834,1980.542684,1183.88958,2826.616008,1064.014358,3223.356189,5057.338017,8563.941116,8939.400714,5506.61111,11486.4969,9006.303642,11134.08379,7740.997962,7835.56997,8606.21241,5163.528438,7224.390193,2.548205094,499.557139,659.5964498,3036.367616,1329.523032,5242.193803,5588.9466,5823.781508,28988.02725,39238.25373,23314.87244,33723.98942,11574.72198,54234.93826,34298.6974,38413.61017,41265.4527,60843.19109,68266.98638,49034.10959,0.1290384747,6.282985564,235.6054651,1944.901853,4783.811926,4182.673243,262.8041016,3646.100209,1624.609436,1756.719171,954.8923092,7980.239829,3025.392518,6867.214672,3146.799919,1158.746148,3496.113785,2692.45207,3661.02017,9975.948977
108,5,Ps,1,49.74268422,214.8265422,597.5158698,594.6428301,962.3162258,1173.35136,1994.732014,2599.469937,1066.982448,1445.652884,3730.27195,1768.434092,5200.226281,4539.758221,3550.110519,1906.544541,1295.514849,6954.057707,7302.051945,5689.279589,49.74268422,903.9107702,1109.180797,1429.003598,5109.481851,2637.508698,5171.634863,5786.496768,7575.216117,9721.300786,11378.66591,15371.22003,23651.83924,9673.834215,28511.42581,67637.83046,12479.94582,18989.38486,20233.55608,36021.45685,23.86762422,95.37044365,243.7749623,836.6815044,2433.00486,919.5686677,3896.571395,108.2910153,736.4726203,252.8253102,582.0954542,485.2858579,1109.933597,2417.145259,1462.591143,1054.843565,6729.993403,1837.785113,1780.245974,9036.704966
