number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
37,2,E7,15,204.7577194,510.6927166,289.8198389,487.0201378,657.1552989,1504.784898,1106.52031,1725.323259,1279.068896,1836.520432,2216.229462,1894.318119,2247.802395,1746.310576,2069.794098,1940.027861,1775.506736,2117.519774,1788.382634,2311.809254,204.7577194,727.2911294,311.7325607,485.5178736,616.1193842,3356.323828,5618.699541,2326.830795,2279.822234,4507.246563,5097.403544,6433.498381,3934.579881,2802.898487,10581.60598,4126.829962,2547.006615,9194.284012,3456.849031,5408.656604,0,38.77271351,119.5464259,247.8863077,771.316453,182.63242,207.2824256,735.2780636,226.5826679,1146.014647,725.7796354,864.7989887,1711.843659,1323.173525,1056.826991,1043.109986,1897.635074,1474.578008,1047.624404,912.3830803
38,2,E7,16,299.7554865,1090.575359,1015.236919,528.234102,1143.285174,718.5729332,922.5118797,511.3040891,1329.056776,1926.303362,1881.718334,1948.115888,1686.614769,1314.959726,1798.497807,1675.281737,1488.691128,2236.728613,2725.599865,2272.312854,299.7554865,1090.575359,258.2935953,536.4304477,668.5118128,1112.590426,875.0319604,1659.576243,1505.436729,1649.427243,1190.957878,1174.091626,2303.309599,8895.182537,1975.184263,2850.641451,3401.292164,3590.337519,3431.992567,4454.853051,74.74323056,522.9598645,980.6044442,327.6123061,436.7687499,533.1160383,572.4507799,1326.612124,632.494373,684.9108709,1045.169826,1118.261927,605.5967075,1497.059038,1420.132973,1278.647518,958.2241933,753.9039098,2569.613559,1742.002326
39,2,E7,17,48.38649503,105.3726712,134.3414185,651.4279789,172.3199601,1071.459261,1370.32912,656.1378427,741.3627512,1008.556597,1549.597037,1667.403052,1870.049748,2375.273765,1427.213047,1910.270867,2757.559084,2656.385265,1596.374066,2224.655486,48.38649503,105.0499129,136.8729321,472.3922428,495.4161725,1406.278217,596.9857052,616.1081886,772.6316298,1353.797829,1078.922331,2898.799243,6157.91304,3347.257321,10285.92905,8693.209846,12073.33044,8807.964241,7934.63371,11699.80267,3.788028623,11.10838546,39.45056382,301.9965507,354.6048665,485.7244208,1058.246909,526.5263167,275.1356187,691.6506394,666.7094737,1003.511637,886.1223462,1037.945616,909.2630316,812.5676683,746.2545856,1103.815975,767.1469616,1244.906237
40,2,E7,18,34.89680701,88.30779169,462.5833893,293.8971716,543.6772039,987.6320691,480.2938653,1224.652134,653.241802,887.1267442,2002.178898,1594.458184,1936.090453,2304.591729,1951.446011,1912.0511,1445.407386,1822.560358,2108.033428,2891.744084,34.89680701,88.30779169,460.1301605,348.3426745,536.9900482,806.4922899,1181.170791,2720.165936,1229.548788,1883.42888,7804.612481,5082.833224,9846.534414,8506.177435,10372.0831,3951.448823,9215.271212,16472.41053,18675.98046,6279.448019,0.3380280909,3.333856266,468.6528644,66.21380711,216.6307702,635.3441166,351.3514858,155.9402734,253.4866099,828.6467337,530.9099898,421.3074699,1573.265935,919.0925461,1825.162446,1155.124976,1419.385194,882.4387967,1151.957191,1094.309058
41,2,E7,19,0.5715836074,202.2550052,214.422839,409.0373288,651.4084368,1351.839642,674.037572,1012.746746,1197.929449,785.7656318,1532.263123,2027.62668,1261.96671,1520.719723,1342.080744,1073.24189,923.9955285,2821.90025,1705.15742,3477.696829,0.5715836074,210.3900375,225.0153627,674.0610048,1213.416629,1338.432976,1784.189726,1218.346291,570.4195777,1194.55353,5784.054548,4842.015042,6499.034861,1430.870544,4873.44171,8551.735311,14035.47236,6761.073427,13366.36675,7703.634116,0.02178916475,304.3564504,19.74334382,188.4605751,588.7445692,1038.874305,311.4029366,873.3511701,477.1422927,1134.902394,953.9142837,1605.851961,1266.719999,2367.878213,586.3024964,777.7723388,907.7662552,914.7751088,1713.372184,1070.503043
42,2,E7,20,359.0802692,1241.740662,1167.575047,742.5892468,1380.677279,1984.51296,1667.016456,1295.1783,897.0639744,1001.794038,1458.119609,1550.328831,1458.453925,1396.065963,1812.910306,2106.791075,2374.400964,2250.647767,3244.816031,3063.645093,359.0802692,1243.36544,587.9605188,797.7285264,902.9361161,1779.842301,2283.455978,1925.39154,819.5303907,1555.70055,6301.548207,32836.50791,2319.638172,2701.467398,2867.916534,3198.099449,11872.08522,6520.788341,13832.46902,9950.846583,34.97145188,272.9353305,39.48886066,90.46409391,767.2506073,1130.087442,527.4178126,349.2677726,636.3485302,461.0866696,490.2976468,921.702826,1059.604293,286.2260365,358.9792827,1819.144473,712.7268464,591.8975986,1125.665977,1650.336841
43,2,E7,21,0.01083326087,244.7115308,290.8253939,660.8126572,867.8186058,1645.953347,960.0680666,465.1884747,649.1568145,1708.547889,1565.635693,1224.608592,2108.721803,1777.250248,1845.46994,1622.706175,2172.240606,1577.268349,2708.900891,2460.90662,0.01083326087,244.7115308,312.315225,662.2301211,853.0978793,1908.743291,2089.743925,3826.555604,2133.52464,10499.05043,7748.324809,5671.192557,14147.22128,6994.573726,10736.20368,8023.326391,2817.44057,8042.477114,9239.047925,26239.96726,0,66.78229911,75.9853327,212.1436498,149.7301011,411.1537951,531.4795876,331.7982277,646.2025583,447.9628956,800.4979461,1468.839059,677.9098431,572.1641251,506.1486412,415.8083021,1418.012693,473.1853208,1036.179082,735.6110986
44,2,E7,22,70.12149485,546.6421965,444.8642801,110.662962,414.5050548,745.0776028,549.6117115,753.661481,1146.337584,564.3981224,1276.385566,1922.166233,2296.230249,1673.701065,1862.773484,1351.789168,2321.659922,1344.832514,2398.839735,2153.796733,70.12149485,537.3979566,367.7764804,174.320766,634.2482825,1133.045876,1160.306459,1089.101459,3710.148032,3703.244945,1643.776702,1260.163586,4033.017478,6496.795787,1898.83408,7310.757835,2977.826491,3690.073969,69166.54634,7993.156501,0.6922530175,116.5538205,844.10774,147.7181212,491.5508412,354.4753732,533.1792773,412.134052,557.5063078,585.1808638,1163.330544,1006.512101,774.1871403,1519.010987,1805.896507,973.0401293,1406.824302,1964.57249,1339.094999,1119.678384
45,2,E7,23,152.705238,788.5878859,618.9465551,363.7367757,656.4679579,953.1663813,889.0902487,1076.999218,767.0445369,1200.715649,1548.860819,1883.960077,2393.111794,2682.22923,2346.535515,2463.051227,1432.463179,2521.588131,2346.440997,1675.847026,152.705238,791.2006798,238.4561145,516.4095973,931.3074205,1118.615391,834.3833706,3486.62608,3432.187696,6796.598147,2956.586316,6224.580457,3469.373432,7673.13049,7018.843545,5763.52188,5093.118762,8962.255599,5168.030049,8202.189212,4.952805451,243.044577,115.050969,97.35198673,268.3019203,429.9509339,902.2749745,191.0118009,412.0487351,648.8750551,345.7435498,1156.601276,681.817972,1578.111161,1266.399435,2010.866748,1065.820227,1311.465043,2824.404204,1129.264847
46,2,E7,24,250.150551,1070.009941,813.8074768,332.6407901,1153.273311,1715.006359,1215.668348,661.6117709,531.6659538,1087.569134,1250.633915,1178.257757,1504.37191,1874.32156,864.5548525,1400.647355,1458.135645,1772.292164,1776.927716,2214.523305,250.150551,1070.009941,830.0003985,337.6414134,924.304775,1358.810859,2678.956207,9513.053471,7368.298849,1646.272386,1733.512942,10329.02276,2188.048221,6007.679882,2304.413454,3666.605031,6097.929782,1794.013718,67127.80317,5766.189915,31.85210248,258.6002771,179.831884,45.34506456,282.2310787,666.3513178,572.2518994,473.7926718,247.0038569,309.2546915,357.8443885,490.6816317,1306.03233,567.1607095,1022.50917,993.2493063,745.8781118,805.8465999,493.4343507,1235.861894
47,2,E7,25,3.740869466,651.9579099,129.9426551,365.7532282,1295.246434,1419.680817,1021.240288,831.4899541,984.4041995,1377.577693,1274.799411,1081.471844,1739.772944,1140.645291,1289.772721,1196.733178,1640.519872,2003.098468,1901.812589,3219.430787,3.740869466,651.9579099,273.6838088,643.1045846,735.3261102,1153.90279,947.7763499,1014.127002,3055.35145,1237.054925,1322.596094,3398.991016,4491.047568,1824.489871,1906.634423,1773.051264,2987.299032,2256.66397,13089.59656,2723.922594,0.09774012024,475.0408497,126.2100243,76.59389965,200.7662522,407.2416035,596.2962756,255.4323102,1294.148808,1044.83404,624.6442185,786.8973626,1339.208787,695.6669172,771.3389018,1007.853473,1189.376077,520.3110375,688.3665409,927.3947785
48,3,x5,1,273.3010446,708.6241023,475.4863716,474.2287701,1954.536547,2013.809925,1464.520424,1246.678679,477.6944784,1736.024688,2611.542045,1771.1067,3881.682083,2947.111795,2302.939762,2144.966128,3233.180793,2570.89278,4196.770426,3272.933402,273.3010446,708.6760612,479.2646583,398.6709504,819.6108771,678.4571302,2208.429286,1982.686087,12780.02602,1270.832223,9154.674603,10326.33031,11655.0339,7948.207573,14451.04344,8645.083162,8501.291931,7884.185005,14888.51414,8469.833296,14.56356219,374.014417,394.5204822,102.6397331,228.316871,516.7927943,806.7538036,550.35354,306.3105708,1254.037716,2126.193241,1588.194289,1230.132013,2138.209626,1792.520501,1748.28786,319.1991628,1818.088701,1951.440852,2046.202008
49,3,x5,2,1762.278189,4734.594563,1014.47986,3376.355915,1473.514278,2254.221756,9868.595892,4759.640731,2625.990777,8140.158328,4700.621039,11287.68282,6037.924702,5086.781854,10113.37018,9400.159962,13092.4321,12645.3275,6156.153483,8384.209041,1762.278189,5153.153381,4509.016441,4537.107149,18377.1607,23521.67975,6862.591529,12488.21595,35738.92923,10500.95232,19209.82749,20941.06768,42456.46538,40262.88124,49404.15845,31567.99818,31608.65199,32058.38878,32221.873,39932.63745,620.4577661,1621.076113,3152.82776,244.1796835,1496.567136,4503.714018,12970.92814,2056.79397,2599.956488,2460.939531,6232.578852,2854.379397,12499.02851,1847.769428,15227.49033,4115.745056,4962.723601,25097.80375,2459.106001,4720.519524
50,3,x5,3,3371.243775,6803.770847,2635.536345,3653.83326,4804.793627,6603.607671,3434.575209,4621.432977,3109.23487,7007.778543,5268.876727,7554.686541,6851.700816,3165.304809,16628.5977,7105.944823,7807.056045,7426.370098,8480.166443,12220.97119,3371.243775,6803.770847,3218.174311,4563.51298,5965.865729,4735.463587,6286.534928,7312.6397,6561.438217,11284.65379,16077.96258,14796.48724,12175.72109,17965.99631,12073.0757,24912.87019,23728.65841,20766.86143,22997.80029,30292.01728,702.7322141,2450.599437,1920.2171,2258.303613,3417.603246,3213.585151,6363.300935,5344.080323,2636.69886,5071.10306,3671.684107,4721.910539,3139.058053,5972.049676,8707.773274,1133.632204,8016.961165,6612.69807,5681.663966,1022.06158
51,3,x5,4,1157.128606,2156.631222,4033.528712,740.7123094,9840.911706,7003.107335,3203.712358,4485.872596,8181.970844,11314.14554,19156.84137,10486.54281,9280.162511,14274.32237,16857.41935,15138.30673,16931.84983,14989.60181,25120.93965,21380.16924,1157.128606,5319.134553,550.5311674,8300.303506,8157.669294,2272.527649,5917.960652,19087.51644,4270.366714,7991.144523,12482.59347,19565.16179,16079.43692,23834.15159,7805.338391,69243.06554,16887.03017,90350.80228,20326.25677,13256.99924,92.86278659,193.0665144,575.7207047,1807.068247,2047.459284,1222.496028,825.9997852,997.2440363,3569.919426,3779.173223,3672.800652,5728.573886,6468.416353,1536.309236,4350.220667,3292.048105,7290.301482,5002.018681,5072.354638,8082.715384
52,3,x5,5,0.1546492199,941.6295388,2075.371406,1965.908182,5864.642314,5246.625513,5821.634723,4839.467438,5921.149612,3590.803457,3036.402115,7167.32917,2638.214269,6450.741793,4057.048356,4579.461127,9089.6059,6971.391792,7073.315234,7867.576947,0.1546492199,2187.83282,4269.865543,12379.222,16076.38915,15829.60756,15222.59555,56860.04987,41441.29583,16922.75419,47490.9129,63650.20225,97176.61971,115312.0719,81162.19941,109654.4627,103555.3356,145099.3659,109825.3217,111181.167,0.004563556875,282.0398676,93.2617455,642.3603554,2211.995903,1625.360143,3724.521673,4607.089909,2877.937805,3126.81826,985.3542174,11238.44458,4506.244494,819.2560407,703.3049738,514.7471736,2669.838649,4917.503034,2673.421641,3664.418487
53,3,x5,6,66.83099186,565.7952624,1286.134086,1428.146515,2630.062408,4035.443436,5937.94659,10784.41987,9056.881498,10663.45081,3487.902135,5234.399381,5923.945704,6580.41882,5512.012628,7900.132804,3239.588807,7286.266451,6423.738029,10954.28439,66.83099186,159.1391745,12498.77988,7022.445026,7978.805434,14171.78381,14478.46257,14935.87965,18477.36986,18403.09171,25778.98969,24139.69409,21179.79743,78294.97336,33591.55602,49807.91375,47980.81887,47178.8225,40345.3504,93789.28172,3.12209262,85.86220378,255.8849777,237.5555051,291.5358643,1252.502849,750.6800022,658.0200214,1151.762992,827.3169076,1002.811218,539.7995387,2358.841929,1687.756078,856.0444654,3066.531946,1737.93213,871.1898839,3076.847628,3381.671153
54,3,x5,7,9.949724361,477.0624228,748.3506587,2072.136342,1828.376874,1333.769264,8266.882963,4151.513031,3736.572631,2439.842861,5505.281686,16918.47018,3084.45818,9355.964356,8408.237898,9577.003754,7504.69114,5242.816122,17205.7485,23733.79389,9.949724361,18700.05565,18764.47163,14766.61571,21726.77998,22051.17412,23538.50441,28741.2621,19655.95028,22328.24181,29084.12509,24999.89136,29764.69876,20290.47398,29966.60342,38224.89149,29746.68818,34209.6939,16453.72059,41910.30891,0.3812211146,20.33377017,474.4905554,48.69346878,72.84442183,979.3533733,386.6168355,225.2064013,506.8805023,3629.464093,2031.777208,518.4320116,8069.280047,2590.757523,3789.754974,4237.514297,2744.310877,1128.683258,4136.070746,1514.798008
55,3,x5,8,829.1172901,4605.048339,6426.631843,2199.739733,1148.837556,732.4084187,1870.879998,3583.553968,2981.7902,4660.185852,3686.089469,12441.95877,8772.141336,7384.879991,14215.11469,6498.883984,13684.30167,13239.59338,21547.46659,19619.9749,829.1172901,4399.533082,6541.329571,13525.89585,10264.18346,11045.5849,15474.10758,35586.62023,33568.78156,15333.65742,24868.40011,67531.0397,55567.8183,62348.14594,95984.60431,109741.0142,70703.48756,49503.8054,91297.61346,60347.8207,1.37320111,95.69845175,169.8131055,202.7033059,248.8595851,554.2294467,243.5275643,3243.910526,223.4603553,237.8888347,3289.251211,461.8430651,919.073022,1235.287245,877.1282673,6662.262938,2422.258985,3302.784085,1931.007412,12294.61742
56,3,x5,9,262.7146419,5099.178592,10163.45755,5307.563487,7888.264787,14922.28837,12947.47018,12005.0144,10632.67679,19804.04007,20866.13961,12650.43713,8440.103947,16885.28173,38629.60547,10969.5949,17098.83914,11312.10602,21886.03084,14413.86078,262.7146419,3456.352952,8242.129066,2296.53511,14052.87214,23136.64797,6021.817516,22340.17747,20273.77087,21320.35724,30285.33456,15790.44029,17725.67021,15691.06218,20266.00009,20680.99509,23084.65605,90626.60143,36787.32514,50773.03262,47.3447466,1901.533992,3966.318607,622.0287981,3171.63013,11553.00906,9536.864234,13657.77848,8667.227124,10366.59421,11155.42301,10031.98373,15202.38761,16652.85551,5545.942166,6916.505249,8425.418554,18136.09006,17470.58891,12433.64024
57,3,x5,10,4970.435339,10813.12168,5559.080158,20958.40665,12582.81421,8652.24166,16893.86995,8748.221983,14473.65479,13538.1603,20825.71011,18243.55193,16598.16056,12682.10835,17742.67499,16909.43132,21700.44641,14682.26692,17237.94298,7410.551302,4970.435339,11313.541,2886.516513,15432.72025,25436.17403,26866.76221,26548.71183,33356.06339,20242.0268,39971.45059,53048.58899,53919.64632,28384.9151,38583.36843,53389.83004,15268.68214,31060.33433,21324.94672,41327.92813,21344.05471,199.3279452,420.5715709,722.1902879,2082.819225,1788.053941,1661.581886,9617.194202,1804.662201,9492.334876,11953.37141,7392.304858,10079.26392,5254.535154,7619.265575,18937.79207,5390.534204,5264.537974,6413.861029,9224.853003,9047.722792
58,3,x5,11,4.406617302,3278.015105,4843.575406,6724.234297,3012.118138,3911.582785,8508.158157,6185.811696,3111.239723,5562.618527,13026.24697,20853.61566,30272.99085,16578.96852,17036.99258,37668.89089,19565.81187,41548.70805,27132.767,16394.90188,4.406617302,2984.093857,143918.9688,132069.6949,141142.9708,139007.8755,8531.526366,9948.843492,8913.259807,28269.0846,35068.51586,20989.70206,29744.79098,33887.61463,31520.94582,27778.17464,17468.94992,22776.4574,75702.70345,50596.49213,8.63623743,3417.624846,4970.897314,8536.775718,8627.695399,4347.403899,4772.819772,8090.56837,11263.62983,6501.167925,7368.841928,7184.243671,16043.36176,14532.28151,6038.092712,16966.41209,12716.09462,10118.46592,13657.47429,7011.322557
59,3,x5,12,1275.407184,1851.499636,2517.407826,1481.459048,1523.541988,1654.74063,8853.608409,9089.579263,9686.577542,3677.059094,3139.242415,8523.652075,4508.417031,8662.465032,7664.7001,5627.020168,8801.822361,10388.08428,9507.066832,12679.56801,1275.407184,2130.840657,2079.630574,4166.193987,1350.977288,1698.110907,11626.47455,12817.37757,33716.16545,14435.36605,10566.98941,16123.06831,13792.73975,9158.521978,19884.08265,20902.66946,22172.57351,30566.15378,29444.85261,14924.53913,94.37381076,86.29926097,174.6605791,154.4507553,524.0026702,559.7483478,507.5293936,1178.584021,755.5392289,3436.286054,1295.762879,1232.873527,1505.663547,2017.738166,6610.674744,5397.105277,2742.487041,10499.89846,9130.655931,5200.403314
60,3,x5,13,463.9812896,3450.566335,4106.537582,5082.98857,7493.737174,8950.460669,5507.095353,3304.463527,12996.89054,9013.259234,5036.231794,9763.249504,10782.72208,5201.762065,5877.925087,5930.394491,10748.58698,9537.603791,7577.055869,13663.97655,463.9812896,7147.49018,28603.5172,5595.278542,29814.37053,14672.02127,30406.95639,81089.47744,56751.31002,54486.25785,78182.00268,59044.71601,24787.56048,16811.45002,55732.17156,20769.75191,35269.40167,10380.36344,17380.58545,22320.23271,1.187578498,32.84628636,9.481864085,1317.978859,14813.95116,1642.674331,417.0389966,2490.689825,1169.300056,2384.8912,1637.508752,3279.260371,2877.777132,1426.907347,1776.453003,1013.636228,3221.443345,6545.192572,5466.044978,8854.855904
61,3,x5,14,2.013841203,1186.743017,1838.918324,2635.058187,2382.436786,5059.643139,6557.921139,4870.406438,4428.622873,6681.652641,2208.225163,8802.976229,8247.475559,6524.352148,3203.918531,6499.103627,4169.904733,8710.744957,6922.825619,10671.81297,2.013841203,81.23658566,19026.54994,59572.50125,10070.49215,63054.15988,28579.90922,84263.92663,15051.60569,109067.6776,59905.11822,24262.3882,95274.92588,82608.77629,22890.52774,80036.77265,127375.0744,31486.46797,108969.0458,23478.81438,0.009082702974,698.7781421,867.5829036,437.7407638,5639.995706,3229.219429,2987.538843,978.9986024,3971.884142,5003.254076,2420.53973,1836.847151,931.6207371,988.5928203,4214.381159,3416.693637,3232.57374,3921.565735,5634.0061,2387.505328
62,3,x5,15,279.9250835,1935.22821,870.0164187,3805.100011,4197.755628,4456.798867,4664.207348,3668.944473,6052.682223,2897.254088,2587.432942,8033.75445,4697.386666,6766.771614,6583.472393,12241.56293,12261.4975,16350.68202,8554.644163,11704.86379,279.9250835,1205.548438,2112.09686,1093.916354,886.8704045,1661.508385,22708.8638,3849.48423,31202.68837,72419.52379,34476.86638,35163.63266,13442.14276,172278.9755,20643.12626,89537.50138,114170.9379,161238.4078,56700.82936,60725.44704,26.98032474,387.6156824,409.6274639,606.2316181,991.9424549,354.303492,357.2770861,458.2708308,1101.638066,3348.549549,2297.482025,2480.809663,2183.4826,7499.259976,3928.139053,2369.427406,3606.645902,2807.2353,13456.20055,12734.6529
63,3,x5,16,1213.758414,5556.4742,4052.173981,3502.281933,3274.076696,4044.366696,4723.392948,6799.198639,5584.999848,6039.645949,5954.040513,9940.730815,7689.863277,8120.859338,8473.7781,9271.120396,4690.031884,8201.213822,5213.834557,6337.390448,1213.758414,5874.183973,161523.6027,76514.13995,159716.8094,161207.0135,163975.3325,20254.23047,177288.1392,15632.70194,76953.24576,185590.9769,35098.92634,12596.91928,97028.51099,33150.22759,26653.09729,35641.82126,38693.86998,60881.12787,907.5453337,3462.186817,632.4680578,1043.844377,3462.616031,3214.688835,3261.999695,3206.950381,3450.322684,11125.11437,3063.576864,7547.794529,11092.7445,5547.6077,7996.244569,12992.5311,11128.53447,3776.740189,10819.20055,7968.110324
64,3,x5,17,259.7825001,2505.740326,1512.434367,5427.185201,3435.735679,483.8536763,1986.892269,4922.413933,6099.991671,3333.205036,3446.742255,3654.000179,2965.35786,4020.37408,2491.950201,3846.458303,7581.60375,4805.648162,4931.357806,4766.812477,259.7825001,844.1272478,4499.675444,3509.144266,3060.624415,34130.38506,17899.24063,27978.27184,41097.32209,30477.70634,57845.17225,78185.86718,26608.9246,53748.82383,28533.66477,46859.09389,30728.15779,103886.9754,47147.50095,30773.19874,30.21503023,1036.008384,373.5637992,21.02881959,610.9136672,1803.830015,2100.983205,1033.521301,2045.226686,1939.547651,2695.103649,1764.947849,2677.314151,2276.841244,2818.19687,2998.660085,4096.739057,3033.556392,2850.637574,3808.271222
65,3,x5,18,474.37989,3687.43406,622.8432524,604.8885093,6377.327508,5597.422547,8037.655622,5426.091136,7897.387418,12201.04278,6744.119303,10618.30638,13953.81011,9847.242021,10223.35693,21879.51567,29159.07577,14582.04902,16335.33793,17028.20304,474.37989,59143.06737,34949.52868,37130.66919,577.8930498,40220.72682,19853.7475,30565.33913,32584.30061,26762.98676,16339.65995,35938.78146,25481.62691,17203.31789,21848.47677,21989.84627,35042.68425,56719.09701,24526.9901,40577.43763,77.33272336,7472.643867,212.9408522,209.8398826,7789.455376,10487.82062,6737.34398,3122.205293,3326.069774,6096.98277,7036.505134,4540.178425,1710.645731,11755.24874,4031.804738,5957.118667,10541.33082,25126.37418,8203.580005,5903.901755
66,3,x5,19,95.4413215,426.8375346,2063.645594,5439.49762,4042.24489,9033.915311,5593.74308,5917.399754,3042.984493,11553.27003,11967.00846,5922.619093,6186.759543,8270.208944,14807.07917,7350.984187,13248.52458,6124.209034,13235.34259,7202.832891,95.4413215,21.30997711,15394.1245,16427.98162,18117.93358,22380.43537,44437.88018,46987.40966,51972.98533,54053.00754,9165.041671,63974.60951,10749.83785,86938.45701,23235.97748,22035.1333,33189.60217,26138.61809,25722.44568,98575.70283,38.2397084,35.90331938,452.5644514,1322.444565,2299.657098,3498.228867,4367.595918,1872.17508,5008.982692,16917.79581,2932.401964,1655.337318,11509.0599,7744.257382,3698.485238,3007.943673,2274.298433,1829.63732,4723.653085,3794.974438
67,3,x5,20,1253.181783,4982.455422,2950.426273,6749.602972,10118.17326,8800.791111,6262.319036,6569.494539,3867.800435,5606.506713,10212.32432,6003.932564,7518.051886,10091.86009,8516.179257,11563.00896,12368.82632,11824.90736,13572.18866,14551.69347,1253.181783,3613.888823,2960.048302,12086.42498,3906.398093,12076.27588,4424.37911,12391.91512,19352.05594,62384.66543,32242.71118,84993.15989,32515.23574,27240.65929,50995.1419,46870.24382,34493.0945,18332.50172,22584.83679,20680.05735,131.5502986,1219.217186,120.7633305,1188.050157,4321.796286,2115.281478,2895.605655,1910.339691,2634.779222,2249.476203,2857.273943,1661.384093,2407.814406,3481.084271,12533.68168,3785.888719,4676.874828,3599.520494,5928.445457,3244.752824
68,3,x5,21,846.4224706,3261.813565,4711.187364,5932.338407,4471.667193,1643.005162,7586.610113,7135.103574,4015.255857,2892.736691,4733.552729,7392.069283,7127.951414,17978.38452,12792.43008,16234.12698,13664.29832,16666.45184,34564.6425,16612.70566,846.4224706,2989.936921,4599.913427,9427.381285,7811.912,7929.351608,15121.94967,20088.84513,12840.06086,13337.03149,43939.89365,55930.63958,33943.9131,45527.58619,24001.8316,68339.65469,39101.97256,33670.10451,37170.06074,28909.96428,1.880100174,1042.399597,6109.623024,4375.749774,1224.695371,1500.492201,10007.59231,1270.912084,2715.081548,2933.977513,7781.773445,6811.78975,3266.939293,6824.016813,22430.14496,6172.305514,12204.21792,6002.271546,21267.7496,2821.551833
69,3,x5,22,1906.167753,11358.19476,2638.885211,5036.390499,5337.399979,4618.482892,4508.599209,11509.5536,5403.827732,3890.997742,12872.06511,12924.98943,7008.275989,5001.343099,18756.38372,7421.586039,11034.98767,11431.60587,9469.776808,23997.43549,1906.167753,10747.18725,13578.35045,14167.59578,4296.805447,7612.695726,5132.495902,8905.685426,15111.72793,28478.91821,9823.031151,14583.78419,13412.44678,11610.96302,4039.738701,18242.22252,10604.92762,11332.42988,9842.464928,14456.94282,116.4213719,1601.140942,670.8426003,738.9452235,1768.65983,5134.048844,1378.814445,4072.287789,3676.592936,3014.530088,4070.527238,3379.554262,6028.83607,8281.099195,18039.60383,7858.063676,7909.509141,7970.361948,5822.487174,11197.78412
70,3,x5,23,17.09134965,167.5218333,285.8617086,5012.905989,1200.455259,7308.736502,7363.076623,7749.370422,4935.483667,6288.641367,3064.349819,4598.04174,3444.292778,1664.477206,2137.947176,1955.382992,1803.844798,2240.323557,1546.226092,1946.130827,17.09134965,16.54326793,16.57903938,158.9934857,154.9566917,557.9385544,673.8852839,133577.2639,1208.286146,4774.790983,2337.573743,321.4957163,10186.36766,8246.193605,15437.1192,1936.272898,12617.36004,8469.054025,179985.9396,5752.260228,1.046021881,27.76087434,63.30167159,1477.837206,5905.954591,9079.753633,2257.427384,1475.687188,3311.931355,466.2932047,2226.823949,2885.421973,511.8357034,2277.793647,672.7990624,1284.439793,1559.837101,1615.513092,1646.991252,933.4436921
71,3,x5,24,194.2070044,601.3624839,901.1956451,1434.31311,1684.62169,2531.752186,2192.221412,2365.754036,2432.534093,3057.35647,3772.228405,847.1870119,1181.697597,1118.464861,2956.589201,1347.864028,1046.098797,4473.772152,7014.383658,1661.959411,194.2070044,195.6162167,195.6192196,982.2710965,710.3152205,972.1189385,1151.547041,1436.84005,1492.422078,2634.094987,1627.58125,2219.488516,2519.980684,24242.97039,5240.201468,2380.442881,4600.241169,4172.115284,15120.31302,6934.041119,0.1931677619,2.08751554,715.6785028,70.40018228,20.56232518,592.571044,208.7590992,167.4711302,370.8246267,199.9472475,300.3104053,220.8774423,249.9404867,191.9628851,357.6388852,449.6084376,1066.772913,465.9993114,2852.797997,2146.837356
72,3,x5,25,7.044966874,309.1050775,680.7925424,1216.661055,427.3485887,1558.082742,846.4035098,1955.72871,673.7346461,844.8312289,898.6106866,1395.512351,1439.678279,1591.462063,1400.957511,1432.632805,1422.256009,2493.791831,1908.330632,2569.549316,7.044966874,7.054360562,324.981347,3776.785185,2138.501562,6981.070703,6523.185944,6488.587548,2764.707774,4943.007719,4345.994184,7889.939283,9096.757765,5777.907099,22310.49977,8427.036907,15245.24731,15934.55166,6641.332845,10357.02099,0.190845982,13.69283398,77.57994538,302.9444871,230.4151663,699.1649363,84.37406548,650.8568961,97.83162669,436.9830365,498.0126467,323.1016789,455.7847013,334.21516,345.9574633,421.3892654,804.1745806,1917.669493,796.8959393,369.7147944
73,3,x5,26,278.0746283,964.6342575,1054.480351,540.2905301,852.44219,1858.435989,1393.821568,1255.202785,1387.366724,1102.755734,1501.932525,1481.915916,1417.568808,2353.0138,2796.077076,2039.670221,2812.840257,2167.769813,1765.501942,2991.138932,278.0746283,1118.424308,1016.924117,1312.860033,2039.842082,1493.520524,1310.197691,3833.508124,17066.92495,2017.563046,13069.47695,1435.775853,5193.883845,3995.736355,6281.99059,8873.050666,4889.739589,2555.942156,3638.420171,13663.48266,15.64551632,977.0854381,461.9750274,34.88616324,336.4184478,687.5477162,434.8903841,645.0358738,497.5556157,452.6358226,646.9499279,1407.602958,1000.548389,1136.3726,502.9481992,942.5269597,1204.612257,1429.096599,916.9739589,1084.133004
