number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
75,4,Br,2,-0.99992,-0.69074,-0.54274,-0.95735,-0.74066,-1,-0.90725,-0.6875,-0.90258,-0.76899,-0.59272,-0.58758,-0.64803,-0.93193,-0.69857,-0.75938,-0.84963,-0.25771,-0.78064,-0.54084,-0.99992,-0.89756,-0.91992,-0.93004,-0.91929,-0.94112,-0.99951,-0.91672,-0.9227,-0.994,-0.9639,-0.96746,-0.9389,-0.95078,-0.95112,-0.92477,-0.89948,-0.86874,-0.9365,-0.87453,-0.99987,-0.94604,-0.17889,-0.98244,-0.90387,-0.32082,-0.89256,-0.91611,0.47073,-0.93692,-0.97781,-0.93054,-0.83299,-0.86809,0.22561,-0.90401,-0.53341,-0.738,-0.78677,-0.78277
76,4,Br,3,-0.89064,-0.80802,-0.65236,-0.15262,-0.885,-0.58927,-0.68448,-0.64743,-0.84048,-0.40105,-0.50748,-0.24035,-0.77189,-0.67185,-0.74147,-0.48947,-0.72931,-0.56119,-0.035245,-0.4346,-0.89064,-0.97462,-0.97006,-0.93103,-0.9749,-0.97153,-0.81833,-0.91942,-0.92833,-0.97396,-0.92078,-0.79328,-0.91826,-0.95033,-0.93089,-0.9059,-0.86705,-0.86901,-0.90016,-0.82769,-0.97658,-0.97286,-0.82963,-0.98917,-0.89057,-0.20622,-0.89963,-0.41177,-0.95552,-0.98015,-0.97003,-0.87571,-0.99468,-0.72212,-0.73097,-0.6988,-0.87021,-0.80888,-0.81126,-0.85005
77,4,Br,4,-0.90883,-0.71311,-0.82253,-0.31305,-0.77582,-0.68034,-0.74865,-0.64035,-0.75407,-0.79787,-0.86726,-0.58847,-0.63571,-0.74685,-0.3689,-0.82079,-0.39678,-0.046467,-0.67759,-0.50712,-0.90883,-0.91565,-0.87888,-0.95788,-0.89037,-0.94822,-0.95283,-0.71939,-0.76187,-0.79001,-0.94961,-0.75688,-0.75047,-0.89309,-0.80247,-0.85134,-0.40513,-0.82517,-0.88469,-0.81969,-0.2745,-0.36484,-0.30607,-0.48807,-0.61634,-0.442,0.17358,-0.78647,0.048456,-0.58784,-0.92741,-0.70981,-0.61964,0.03811,-0.82509,-0.60037,-0.052719,-0.22151,-0.44865,-0.44278
78,4,Br,5,-0.97596,-0.90029,-0.80924,-0.60819,-0.68874,-0.87117,-0.74805,-0.36825,-0.78608,-0.8398,-0.78365,-0.64936,-0.95366,-0.86067,-0.81038,-0.91897,-0.60127,-0.6958,-0.61288,-0.90863,-0.97596,-0.96614,-0.96493,-0.9869,-0.94751,-0.97827,-0.984,-0.95896,-0.95018,-0.98301,-0.95956,-0.95736,-0.97183,-0.93078,-0.96534,-0.95345,-0.89984,-0.97217,-0.95784,-0.87743,-0.99058,-0.91938,-0.95269,-0.92055,-0.97308,-0.54163,-0.98789,-0.89813,-0.63697,-0.70719,-0.83325,-0.83447,-0.96925,-0.65239,-0.67122,-0.70486,-0.66555,-0.43537,-0.76705,-0.72517
79,4,Br,6,-0.98107,-0.96707,-0.75944,-0.73748,-0.77665,-0.32393,-0.72186,-0.76958,-0.73545,0.17684,-0.73616,-0.77398,-0.89455,-0.84059,-0.85445,-0.60887,-0.99851,-0.75188,-0.7544,-0.75827,-0.98107,-0.9893,-0.98141,-0.96337,-0.96268,-0.97221,-0.9745,-0.94933,-0.90186,-0.98609,-0.93547,-0.9541,-0.82601,-0.9554,-0.95075,-0.9439,-0.9391,-0.91246,-0.97574,-0.91498,-0.98543,-0.98105,-0.80652,-0.86855,-0.97285,-0.59678,-0.8228,-0.81924,-0.83929,-0.86027,-0.97326,-0.94602,-0.89352,-0.85794,-0.69786,-0.7768,-0.77204,-0.80175,-0.88373,-0.59103
80,4,Br,7,-0.83021,-0.63628,-0.92644,-0.56955,-0.71822,-0.85844,-0.75121,-0.82213,-0.88033,-0.5126,-0.74682,-0.60058,-0.68829,-0.75047,-0.58306,-0.64308,-0.59837,-0.50046,-0.61004,-0.66536,-0.83021,-0.90216,-0.98701,-0.98496,-0.94239,-0.96555,-0.90065,-0.95235,-0.74834,-0.95793,-0.89048,-0.80838,-0.83719,-0.86009,-0.84275,-0.69519,-0.89972,-0.78067,-0.80509,-0.73987,-0.98895,-0.29148,-0.98269,-0.72467,-0.86736,-0.68669,-0.77003,-0.8079,-0.86731,-0.57304,-0.88645,-0.76988,-0.74401,-0.60981,-0.81566,-0.548,-0.13824,-0.25485,-0.1392,-0.33893
81,4,Br,8,-0.78521,-0.7357,-0.929,-0.7059,-0.90741,-0.95701,-0.76098,-0.93892,-0.8882,-0.6539,-0.61575,-0.80303,-0.7814,-0.82355,-0.83017,-0.7725,-0.69691,-0.32331,0.097918,-0.95407,-0.78521,-0.91263,-0.99113,-0.91852,-0.90632,-0.98857,-0.87921,-0.89251,-0.92369,-0.87152,-0.77758,-0.97444,-0.47232,-0.93241,-0.92739,-0.80253,-0.86823,-0.73707,-0.67413,-0.82017,-0.58091,-0.77635,-0.9603,-0.97326,-0.91071,-0.92197,-0.89189,-0.84306,-0.8626,-0.6818,-0.96578,-0.90106,-0.93671,-0.8352,-0.62029,-0.69944,-0.7491,-0.46343,-0.22375,-0.50978
82,4,Br,9,-0.99734,-0.99381,-0.8326,-0.64327,-0.84859,-0.92179,-0.88331,-0.8699,-0.97652,-0.45642,-0.63765,-0.58764,-0.73737,-0.54428,-0.41472,-0.6753,-0.40169,-0.61719,-0.49194,-0.64245,-0.99734,-0.99736,-0.96804,-0.98621,-0.98766,-0.96393,-0.95676,-0.69754,-0.9929,-0.98003,-0.70552,-0.97728,-0.97032,-0.98825,-0.92227,-0.90163,-0.82628,-0.93081,-0.82834,-0.77667,-0.99771,-0.99781,-0.81656,-0.93233,-0.96885,-0.76726,-0.80863,-0.16387,-0.88847,-0.84303,-0.98364,-0.91807,-0.96239,-0.70487,-0.50364,-0.58375,0.79449,0.18776,-0.8176,0.065083
83,4,Br,10,-0.94871,-0.66615,-0.9332,-0.90205,-0.75585,-0.83699,-0.98201,-0.6974,-0.90787,-0.68451,-0.68683,-0.63203,-0.94801,-0.67142,-0.39806,-0.30333,-0.7561,-0.49642,-0.51961,-0.65929,-0.94871,-0.888,-0.9863,-0.98933,-0.9912,-0.99188,-0.91625,-0.97486,-0.93535,-0.95329,-0.68784,-0.94182,-0.96856,-0.9314,-0.92574,-0.90991,-0.94725,-0.97781,-0.89339,-0.89086,-0.8644,-0.79772,-0.92585,-0.9514,-0.92107,-0.22174,-0.93877,-0.32571,-0.80496,-0.91806,-0.98351,-0.76185,-0.93901,-0.34357,-0.47421,-0.80252,-0.41018,-0.65431,-0.60668,0.48406
84,4,Br,11,-0.94764,-0.86964,-0.85581,-0.32116,-0.94855,-0.468,-0.72479,-0.060117,-0.82741,-0.67547,-0.2711,-1,-0.3531,-0.29441,-0.40055,-0.94931,-0.72093,-0.68942,-0.85967,-0.14442,-0.94764,-0.95591,-0.97697,-0.94744,-0.9868,-0.99663,-0.93018,-0.83336,-0.893,-0.88697,-0.84972,-0.98658,-0.97165,-0.92868,-0.97481,-0.97377,-0.92953,-0.91834,-0.97165,-0.91321,-0.94531,-0.94754,-0.42117,-0.86094,-0.99404,-0.91046,-0.93064,-0.77052,-0.83736,-0.74092,1,-0.96467,-0.9624,-0.5888,-0.75356,-0.78915,-0.77913,-0.52198,-0.73937,-0.75251
85,4,Br,12,-0.99725,-0.86251,-0.78028,-0.7496,-0.91427,-0.62846,-0.26717,-0.65867,-0.4945,-0.33928,-0.20179,-0.59762,0.029477,-0.83956,0.067654,-0.42774,-0.77826,-0.44147,-0.37251,-0.39667,-0.99725,-0.98922,-0.98067,-0.8824,-0.96736,-0.93149,-0.97394,-0.89175,-0.87532,-0.93302,-0.97159,-0.9504,-0.96997,-0.9124,-0.8988,-0.87802,-0.83001,-0.84822,-0.90296,-0.89851,-0.9994,-0.14134,1,-0.43886,-0.86617,-0.39624,-0.63265,-0.71232,-0.55839,-0.49402,-0.88881,-0.70282,-0.57458,-0.61599,-0.51676,-0.11347,0.60618,-0.71537,-0.55281,0.0020799
86,4,Br,13,-0.74094,0.65733,0.63938,0.73155,-0.23255,-0.41747,-0.87612,-0.84351,-0.82279,-0.81836,-0.70584,-0.54751,-0.82175,-0.76955,-0.79693,-0.64573,-0.44962,-0.62768,-0.5803,-0.63129,-0.74094,-0.44628,-0.9106,-0.87733,-0.87648,-0.82068,-0.97419,-0.96153,-0.87121,-0.97335,-0.97646,-0.849,-0.86554,-0.91826,-0.86966,-0.96537,-0.69119,-0.97852,-0.79224,-0.84305,-0.71251,0.59452,0.050449,-0.6176,0.35256,-0.93799,-0.40371,-0.80044,-0.94891,-0.89937,-0.92979,-0.91267,-0.8516,-0.62145,-0.75353,-0.79613,-0.54003,-0.58785,-0.74073,-0.40277
87,4,Br,14,-0.45005,-0.22621,-0.42954,-0.41638,-0.75978,-0.8783,-0.80321,-0.72586,-0.71918,-0.56505,-0.71138,-0.22743,-0.55517,-0.64124,-0.72426,-0.5527,-0.77306,-0.31401,-0.0069628,-0.76155,-0.45005,-0.74629,-0.93374,-0.92495,-0.92074,-0.91661,-0.85399,-0.92094,-0.83246,-0.91509,-0.84529,-0.8714,-0.70871,-0.87208,-0.97537,-0.94763,-0.94138,-0.93417,-0.86781,-0.88522,-0.90921,-0.927,-0.67645,-0.83746,-0.83423,-0.43494,-0.56497,-0.33517,-0.83986,-0.69323,-0.90916,-0.20169,-0.84249,0.011773,-0.54848,-0.42862,0.18769,-0.32815,-0.29071,0.056177
88,4,Br,15,-0.97134,-0.7342,-0.797,-0.67579,-0.81977,-0.92418,-0.93888,-0.91882,-0.38653,-0.92942,-0.94585,-0.74945,-0.62051,-0.94998,0.86629,-0.86876,-0.50964,-0.66132,-0.7764,-0.88695,-0.97134,-0.91537,-0.9623,-0.96892,-0.86982,-0.95327,-0.84116,-0.8924,-0.76614,-0.98749,-0.96608,-1,-0.88236,-0.99311,-0.94735,-0.97155,-0.8906,-0.94552,-0.97273,-0.93306,-0.99754,-0.892,-0.80658,-0.7662,-0.93969,-0.4238,-0.45653,-0.33269,-0.62455,-0.71197,-0.90993,-0.47111,-0.80688,-0.65022,-0.84977,0.59343,-0.058465,-0.76733,-0.90889,0.3123
89,4,Br,16,-0.91318,-0.93626,-0.96752,-0.96974,-0.97775,-0.94534,-0.95556,-0.85518,-0.7491,-0.62838,-0.89818,-0.80504,-0.78645,-0.81939,-0.79806,-0.67842,-0.85568,-0.57789,-0.79594,-0.67598,-0.91318,-0.97534,-0.98883,-0.91355,-0.91781,-0.97245,-0.88406,-0.91965,-0.86173,-0.90263,-0.87964,-0.80967,-0.56813,-0.93009,-0.95009,-0.9353,-0.63565,-0.74681,-0.93139,-0.77427,-0.9473,-0.98381,-0.9358,-0.97876,-0.84625,-0.67119,-0.94677,-0.89541,-0.92681,-0.76044,-0.97879,-0.76985,-0.90711,-0.52844,-0.83597,-0.52677,-0.80257,-0.61399,-0.70944,-0.51568
90,4,Br,17,-0.77898,-0.93678,-0.90057,-0.79695,-0.72638,-0.79981,-0.83242,-0.82767,-0.85442,-0.88993,-0.94196,-0.97192,-1,-1,-0.93055,-0.73684,-0.94563,-0.62205,-0.84584,-0.8845,-0.77898,-0.92536,-0.58355,-0.98375,-0.38247,-0.60467,-0.69847,-0.66001,-0.56204,-0.49034,-0.37783,-0.41184,-0.15771,-0.40316,-0.5879,-0.46591,-0.9237,-0.8752,-0.9681,-0.309,-0.95753,0.48979,-0.76544,-0.91606,-0.84929,-0.90567,-0.71295,-0.8922,-0.88653,-0.90995,-0.97875,-0.931,-0.90061,-0.91473,-0.66124,-0.92332,-0.84877,-0.88965,-0.90005,-0.67503
91,4,Br,18,-0.88997,-0.76519,-0.85962,-0.88376,-0.9001,-0.81794,-0.85428,-0.84626,-0.86976,-0.82851,-0.8319,-0.62653,-0.94857,-0.85726,-0.73004,-0.84981,-0.80739,-0.50544,-0.60808,-0.76902,-0.88997,-0.96536,-0.97696,-0.9849,-0.97902,-0.99136,-0.9438,-0.86819,-0.89775,-0.89035,-0.89357,-0.94988,-0.98093,-0.86328,-0.95345,-0.88035,-0.88258,-0.80765,-0.87637,-0.91833,-0.76675,-0.81687,-0.91838,-0.92589,-0.94852,-0.75295,-0.67347,-0.84465,-0.84165,-0.85624,-0.892,-0.97067,-0.90294,-0.77046,-0.84093,-0.87963,-0.78337,-0.90443,-0.27697,-0.61115
92,4,Br,19,-0.95446,-0.98932,-0.98145,-0.89175,-0.84596,-0.83428,-0.82718,-0.68487,-0.79502,-0.59667,-0.42713,-0.48775,-0.75184,-0.44364,-0.82177,-0.3771,-0.42081,0.044845,-0.81883,-0.44493,-0.95446,-0.96556,-0.95494,-0.93684,-0.95728,-0.95913,-0.80352,-0.88209,-0.82799,-0.94713,-0.90438,-0.96857,-0.95453,-0.90004,-0.80671,0.72207,-0.71045,-0.62236,-0.68755,-0.095234,-0.98656,-0.93923,-0.99738,-0.84896,-0.84406,-0.89122,-0.86607,-0.82653,-0.78173,-0.93154,-0.93238,-0.84831,-0.62221,-0.74104,-0.51329,-0.89669,-0.59555,-0.45336,-0.68318,-0.056196
93,4,Br,20,-0.13436,0.11724,-0.20625,0.59149,-0.29792,-0.3842,-0.31886,-0.34403,-0.3136,0.10466,-0.21973,-0.52373,-0.66325,-0.15194,-0.57663,0.1981,0.04233,0.17058,-0.21054,-0.23632,-0.13436,-0.62193,-0.84694,-0.84533,-0.83885,-0.90922,-0.85802,-0.89994,-0.87145,-0.82736,-0.78847,-0.75269,-0.84069,-0.81571,-0.85732,-0.76085,-0.75573,-0.69141,-0.61614,-0.63193,-0.31821,-0.62296,-0.65461,-0.9441,-0.65938,-0.2123,-0.67627,-0.40245,-0.70899,0.29696,-0.96558,0.28667,-0.44715,-0.52215,-0.58083,0.0010084,0.15036,0.90166,0.28633,-0.27372
94,4,Br,21,0.20555,-0.050105,0.23382,0.57675,0.39777,-0.17081,1,1,0.52619,0.2605,1,0.22415,0.15463,0.50635,0.26044,0.50749,1,0.86693,0.25725,0.60301,0.20555,0.33567,-0.50229,-0.60957,-0.72596,-0.8393,0.04284,-0.23516,-0.27622,-0.80091,-0.55939,-0.24522,0.25456,-0.20547,-0.73618,-0.45402,-0.28717,-0.17461,-0.38461,-0.41699,-0.76218,-0.91142,-0.68637,-0.65022,-0.65987,0.54699,-0.46156,-0.4984,1,-0.14756,-0.6254,-0.37947,-0.72279,0.79038,0.65007,1,-0.51026,-0.11878,0.91781,0.056764
95,4,Br,22,-0.48937,-0.15824,-0.45965,-0.60252,-0.87442,-0.7443,-0.75735,-0.75409,-0.88995,-0.83411,-0.37559,-0.80276,-0.53897,-0.65344,-0.49771,-0.57201,-0.42459,-0.11406,-0.54343,-0.54541,-0.48937,-0.73441,-0.84975,-0.74298,-0.6878,-0.81613,-0.86532,-0.86297,-0.75992,-0.88436,-0.79119,-0.52364,-0.62234,-0.73853,-0.7721,-0.76309,-0.66215,-0.73538,-0.59338,-0.54327,-0.96309,-0.83549,-0.90765,-0.92919,-0.9429,-0.62459,-0.52651,0.12203,-0.91615,-0.50742,-0.94334,-0.44243,-0.85124,-0.662,-0.42257,-0.28537,0.70392,-0.46391,-0.052571,0.27139
96,4,Br,23,-0.99994,-0.84229,-0.97739,-0.60545,-0.71388,-0.71472,-0.72102,-0.57677,-0.81344,-0.51608,-0.58718,-0.66303,-0.9113,-0.64371,-0.68738,-0.61529,-0.68839,-0.58245,-0.81471,-0.83904,-0.99994,-0.92686,1,1,1,0.24399,1,0.75066,1,1,1,1,-0.80552,0.89382,1,-0.87462,0.41059,0.86715,1,1,-0.99995,-0.93995,-0.99097,-0.92286,-0.93737,-0.72324,-0.81611,-0.76566,-0.82241,-0.86888,-0.9802,-0.96135,-0.95515,-0.91798,-0.8637,-0.83615,-0.92474,-0.74298,-0.85647,-0.71701
97,4,Br,24,-0.99998,-0.88984,-0.88844,-0.87016,-0.76551,-0.77715,-0.72705,-0.80116,-0.89325,-0.6072,-0.86958,-0.7581,-0.86349,-0.77363,-0.82993,-0.83507,-0.77807,-0.75056,-0.75332,-0.70738,-0.99998,-0.9992,-0.88384,-0.88927,-0.65866,-0.83547,-0.41994,-0.66682,-0.84965,-0.79908,-0.53801,-0.83365,-0.81843,-0.7243,-0.65916,-0.66312,-0.36007,-0.22804,-0.26449,-0.73906,-0.99999,-0.94519,-0.90199,-0.98233,-0.98461,-0.90015,-0.82933,-0.7096,-0.98965,-0.92939,-0.98461,-0.91837,-0.95528,-0.82,-0.81539,-0.82814,-0.69921,-0.57568,-0.82343,-0.83534
98,4,Br,25,-0.93926,-0.87405,-0.92664,-0.84037,-0.81073,-0.84927,-0.86681,-0.89683,-0.99729,-0.97141,-1,-0.88882,-0.98718,-0.9275,-0.86631,-0.94847,-0.92436,-0.90664,-0.94999,-0.9272,-0.93926,-0.90505,-0.9745,-0.8188,-0.77863,-0.79372,-0.63297,-0.76062,-0.65804,-0.81486,-0.62573,-0.68428,-0.51613,-0.76273,-0.62373,-0.65246,-0.22786,-0.66089,-0.69366,-0.042477,-0.96101,-0.97159,-0.97697,-0.98651,-0.90333,-0.54645,-0.95893,-0.76231,-0.83726,-0.93863,-0.98879,-0.79972,-0.9643,-0.95003,-0.93401,-0.99999,-0.79833,-0.93717,-0.90806,-0.94821
99,4,Br,26,-0.99827,-0.95322,-0.98272,-0.69759,-0.89463,-0.89896,-0.78567,-0.86725,-0.77084,-0.6826,-0.72765,-0.85653,-0.8333,-0.79756,-0.87633,-0.7662,-0.81788,-0.7562,-0.83654,-0.83045,-0.99827,-0.99804,-0.9971,-0.99306,-0.99963,-0.99471,-0.93849,-0.96667,-0.99675,-0.91177,-0.98066,-0.97037,-0.9087,-0.89111,-0.90373,-0.98137,-0.78437,-0.939,-0.90819,-0.87151,-0.99873,-0.98203,-0.98681,-0.98232,-0.93287,-0.74665,-0.96372,-0.93904,-0.95469,-0.87844,-0.98516,-0.84223,-0.89053,-1,-0.79875,-0.91399,-0.72385,-0.6313,-0.82665,-0.78217
100,4,Br,27,-0.57045,-0.71152,-0.77095,-0.5484,-0.98273,-0.98625,-0.90702,-0.86005,-0.88061,-0.89673,-0.79382,-0.99373,-0.95466,-0.99122,-0.82289,-0.89177,-0.99945,-0.95994,-0.87827,-0.8562,-0.57045,-0.91224,-0.96085,-0.95423,-0.91539,-0.95557,-0.93154,-0.92976,-0.93403,-0.87477,-0.9582,-0.97526,-0.97092,-0.95924,-0.92829,-1,-0.73992,-0.60918,-0.74572,-0.44754,-0.77156,-0.89452,-0.88843,-0.89696,-0.67037,-1,-0.8959,-0.94406,-0.97388,-0.98338,-0.99721,-0.844,-0.97852,-0.87368,-0.91879,-0.89023,-0.80952,-0.85082,-0.88831,-0.85921
101,4,Br,28,-0.99954,-0.65213,-1,-1,-0.97225,-0.95409,-0.8069,-0.76555,-0.90494,-0.80403,-0.9111,-0.94314,-0.95833,-0.91916,-0.82133,-0.88761,-0.93703,-0.8487,-0.86975,-0.94278,-0.99954,-0.95732,-0.91245,-0.89492,-0.95171,-0.96245,-0.93417,-0.86879,-0.85362,-0.87595,-0.87211,-0.79025,-0.69527,-0.83247,-0.89173,-0.66735,-0.7988,-0.6623,-0.81983,-0.60375,-0.99994,-0.86429,-1,-0.99398,-0.99433,-0.98145,-0.91844,-0.85249,-0.94194,-0.93644,-0.98491,-0.94689,-0.98351,-0.95796,-0.91149,-0.93262,-0.87109,-0.76873,-0.55572,-0.8385
102,4,Br,29,-0.90444,-0.73861,-0.88562,-0.71945,-0.94265,-0.91521,-0.84998,-0.69139,-0.93658,-0.80194,-0.88244,-0.85503,-0.81408,-0.79541,-0.80674,-0.62904,-0.78871,-0.74932,-0.87643,-0.68738,-0.90444,-0.98243,-0.90699,-0.90514,-0.89502,-0.83573,-0.66518,-0.70145,-0.70971,-0.79466,-0.76426,-0.82003,-0.67467,-0.86858,-0.93926,-0.60937,-0.60312,-0.22272,-0.92659,-0.78444,-0.99155,-0.83691,-0.91506,-0.9931,-0.94265,-0.63666,-0.20358,-0.38444,-0.7735,-0.97699,-0.87537,-0.88233,-0.95734,-0.90514,-0.75224,-0.86491,-0.79112,-0.93128,-0.63135,-0.70471
103,4,Br,30,-0.99611,-0.89148,-0.9169,-0.79425,-0.73645,-0.86641,-0.72334,-0.51048,-0.62025,-0.39811,-0.57882,-0.62287,-0.69542,-0.45033,-0.41473,-0.23317,-0.58902,-0.29413,-0.52569,-0.58387,-0.99611,-0.17718,-0.96395,-0.18095,-0.10081,-0.45103,0.054952,-0.057758,-0.20741,-0.27565,-0.20813,-0.27164,-0.05237,-0.19454,-0.45624,-0.76445,0.45246,-0.5738,0.23482,-0.085913,-0.98451,-0.93348,-0.96559,-0.88601,-0.88175,-0.67974,-0.75114,-0.42617,-0.71943,-0.90196,-0.94562,-0.77078,-0.86761,-0.71791,-0.41872,-0.27333,-0.1077,-0.29345,-0.32101,-0.41116
104,4,Br,31,-0.99923,-0.86874,-0.86723,-0.60563,-0.65123,-0.77088,-0.83854,-0.77608,-0.88282,-0.6809,-0.81451,-0.81755,-0.8653,-0.8313,-0.79009,-0.83361,-0.72058,-0.75329,-0.73274,-0.82102,-0.99923,-0.64688,-0.89798,-0.88758,-0.87362,-0.88525,-0.71379,-0.67946,-0.28857,-0.77424,-0.28542,-0.47812,-0.34612,-0.51095,-0.74584,-0.332,-0.25802,-0.2229,-0.3016,-0.34534,-0.99936,-0.94905,-0.98152,-0.69536,-0.75178,-0.62443,-0.93324,-0.46131,-0.81481,-0.82775,-0.94665,-0.74531,-0.88257,-0.8167,-0.75114,-0.72288,-0.08197,-0.59585,-0.61772,-0.41279
105,4,Br,32,-0.98954,-0.83911,-0.95809,-0.74526,-0.78577,-0.68828,-0.77274,-0.50016,-0.86774,-0.56462,-0.62308,-0.54997,-0.7388,-0.48247,-0.65936,-0.72479,-0.73991,-0.60235,-0.16092,-0.48648,-0.98954,-0.97321,-0.99238,-0.9826,-0.96205,-0.6567,-0.42876,-0.91353,-0.91605,-0.68711,-0.48986,-0.91735,-0.90726,-0.53868,-0.61746,-0.56442,-0.21169,-0.26585,-0.16058,-0.26607,-0.9942,-0.91346,-0.98767,-0.97856,-0.98863,-0.82943,-0.77761,-0.90734,-0.97404,-0.8205,-0.96511,-0.89766,-0.94497,-0.72154,-0.93434,-0.79975,-0.69645,-0.36837,-0.74469,-0.71802
106,4,Br,33,-0.96432,-0.77408,-0.69605,-0.79556,-0.88276,-0.84897,-0.95297,-0.79586,-0.93077,-0.82062,-0.98874,-0.7761,-0.91113,-0.99528,-0.75568,-0.97449,-0.90679,-0.84059,-0.86883,-0.78343,-0.96432,-0.8616,-0.82346,-0.78392,-0.77409,-0.8277,-0.74688,-0.75551,-0.69469,-0.84843,-0.71697,-0.31501,-0.79336,-0.92331,-0.53126,-0.84468,-0.84621,-0.7407,-0.4193,-0.85567,-0.99401,-0.80914,-0.89179,-0.84831,-0.93032,-0.81361,-0.74679,-0.88004,-0.92009,-0.96172,-0.97622,-0.98947,-0.98486,-0.92661,-0.70162,-0.88207,-0.74602,-0.94032,-0.81128,-0.74785
107,4,Br,34,-0.99735,-0.82765,-0.81368,-0.17685,-0.74831,-0.80716,-1,-0.71562,-0.93282,-0.51619,-0.48262,-0.77568,-0.60261,-0.82164,-0.66755,-0.81142,-0.82492,-0.88991,-0.76265,-0.44367,-0.99735,-0.99807,-0.9992,-0.98265,-0.98903,-0.8677,-0.73191,-0.80766,-0.80013,-0.85855,-0.87075,-0.726,-0.83778,-0.72282,-0.76572,-0.55795,-0.58431,-0.57333,-0.86468,-0.61864,-0.99986,-0.95889,-0.71589,-0.32621,-0.69701,-0.7281,-1,-0.84874,-0.55368,-0.66223,-0.82031,-0.71585,-1,-0.70264,-0.48715,-0.78764,-0.79829,-0.97351,-0.2421,-0.90462
108,5,Ps,1,-0.9843,-0.94584,-0.95649,-0.91437,-0.99559,-0.9444,-0.84719,-0.95372,-0.92468,-0.88685,-0.85175,-0.94317,-0.94069,-0.95271,-0.80268,-0.91478,-0.93752,-0.74245,-0.93348,-0.79211,-0.9843,-0.92003,-0.96764,-0.9586,-0.97467,-0.95091,-0.94353,-0.90632,-0.9506,-0.94972,-0.84782,-0.87651,-0.86257,-0.91412,-0.91324,-0.699,-0.89033,-0.89366,-0.87594,-0.63834,-0.99756,-0.95531,-0.95259,-0.97409,-0.98469,-0.89844,-0.90268,-0.65454,-0.90108,-0.98854,-0.98328,-0.96962,-0.79552,-0.8761,-0.7937,-0.75528,-0.81351,-0.88895,-0.79836,-0.71989
109,5,Ps,2,-0.98514,-0.97526,-0.77746,-0.70446,-0.89526,-0.89718,-0.94092,-0.94091,-0.90175,-0.89914,-0.84133,-0.90994,-0.96465,-0.89963,-0.9041,-0.94295,-0.92255,-0.94221,-0.93551,-0.89076,-0.98514,-0.23518,-0.35935,-0.69617,-0.46313,-0.63186,-0.4486,-0.54701,-0.25212,-0.43262,-0.31261,-0.34925,-0.35591,-0.33654,-0.75342,-0.46182,-0.083886,-0.53285,-0.4575,-0.45979,-0.97986,-0.97652,-0.51933,-0.94667,-0.99565,-0.92375,-0.82596,-0.95033,-0.95788,-0.98393,-0.98732,-0.97262,-0.98895,-0.96102,-0.98261,-0.8919,0.16845,-0.92579,-1,-0.79247
110,5,Ps,3,-0.88647,-0.92316,-0.98489,-0.93893,0.098585,-0.99347,-0.60324,0.40796,-0.87958,-0.84236,-0.87847,-0.099701,-0.77322,-0.62376,-0.87178,-0.78125,-0.47909,-0.55411,-0.84797,-0.78394,-0.88647,-0.82568,-0.95747,-0.98857,-0.98873,-0.5533,-0.3635,-0.9901,-0.91447,-0.52003,-0.25433,-0.38103,-0.45711,-0.41307,0.6207,-0.35167,-0.14147,-0.14188,-0.24326,-0.22098,-0.99585,-0.98796,-0.99822,-0.97514,-0.94431,-0.82865,-0.80448,-0.79914,-0.89135,-0.85271,-0.99374,-0.79329,-0.9605,-0.93643,-0.88119,-0.64653,-0.71039,-0.74449,-0.90139,-0.93211
111,5,Ps,4,-0.90337,-0.73841,-0.97137,-0.93002,-0.79046,-0.91326,-0.76941,-0.82903,-0.88959,-0.70948,-0.94162,-0.70877,-0.89817,-0.82878,-0.84094,-0.58531,-0.68972,-0.91403,-0.86176,-0.78932,-0.90337,-0.83014,-0.80203,-0.72433,-0.76606,-0.76035,-0.62858,-0.60075,-0.67749,-0.64697,-0.79317,-0.65637,-0.49275,-0.43128,-0.72222,-0.5879,-0.39328,-0.48969,-0.54977,-0.19403,-0.95034,-0.90543,-0.96205,-0.98665,-0.96978,-0.92914,-0.88938,-0.93958,-0.88607,-0.93726,-0.9871,-0.91882,-0.9651,-0.90314,-0.83645,-0.83894,0.070503,-0.76215,-0.88665,-0.7246
